rotor_step,raw_data,averaged,stdev
"[0, 0]","[0.04948797 0.04718852 0.04788835 0.04908806 0.0513875  0.05568646
 0.05738604 0.06038532 0.06298468 0.06518415 0.06788349 0.07148261
 0.07618147 0.0797806  0.08297982 0.08737876 0.08957822 0.08987814
 0.08777866 0.08417953 0.07868087 0.07468184 0.0723824  0.06748359
 0.05928558 0.05298711 0.04748845 0.04148991 0.03589127 0.03089249
 0.02609365 0.02079494 0.01649599 0.01119728 0.00899781 0.0069983
 0.00599854 0.00639844 0.0077981  0.00629847 0.0073982  0.00789808
 0.00829798 0.00949769 0.01169716 0.0151963  0.02119485 0.03009268]",0.044862007178987064,0.028464779984843223
"[500, 0]","[0.08108028 0.07578157 0.07368208 0.07348213 0.07228243 0.07188252
 0.07208247 0.07118269 0.07488179 0.07628145 0.07728121 0.07768111
 0.07808101 0.07658137 0.07638142 0.07528169 0.0760815  0.07438191
 0.07438191 0.07438191 0.07408199 0.07348213 0.07418196 0.07518172
 0.07558162 0.07728121 0.07908077 0.07998055 0.07988057 0.08108028
 0.08118026 0.08138021 0.08218002 0.08228    0.08237997 0.08357967
 0.08357967 0.08467941 0.08407956 0.0826799  0.08088033 0.07858089
 0.07768111 0.07818099 0.07758114 0.07678133 0.0764814  0.07548165]",0.07755405766268571,0.0035587305089122847
"[1000, 0]","[0.06918318 0.06748359 0.06418439 0.06228485 0.06038532 0.05928558
 0.05928558 0.06058527 0.0612851  0.061685   0.06198493 0.06178498
 0.06028534 0.05998541 0.05898566 0.05998541 0.05978546 0.06328461
 0.06348456 0.06328461 0.06198493 0.06158502 0.0612851  0.05968549
 0.05998541 0.06018537 0.06028534 0.0620849  0.0620849  0.06338459
 0.06408442 0.06498419 0.06608393 0.06698371 0.06998298 0.07218245
 0.07408199 0.07798104 0.0797806  0.08008052 0.07738119 0.0768813
 0.07718123 0.07878084 0.08058041 0.08367965 0.08547921 0.08517928]",0.06692539287420611,0.00807693948178651
"[1500, 0]","[0.08178011 0.08327975 0.08397958 0.08657894 0.08677889 0.08657894
 0.08557919 0.08317977 0.08038045 0.07768111 0.07738119 0.07618147
 0.0760815  0.07708126 0.07718123 0.07718123 0.07708126 0.07598152
 0.07488179 0.07528169 0.07558162 0.07548165 0.07678133 0.07838094
 0.0793807  0.08078036 0.08038045 0.08138021 0.08287985 0.08198006
 0.08158016 0.08317977 0.08277987 0.08088033 0.08148018 0.08148018
 0.08178011 0.08178011 0.08148018 0.08188009 0.08078036 0.07528169
 0.07148261 0.0686833  0.06628388 0.06568403 0.06498419 0.06588398]",0.07855173122758667,0.0053807585889235725
"[2000, 0]","[0.04888811 0.04698857 0.0472885  0.0476884  0.04778838 0.04988787
 0.05198736 0.0542868  0.05678619 0.0583858  0.05968549 0.06098517
 0.06338459 0.06608393 0.06708369 0.06708369 0.06438434 0.06448432
 0.06708369 0.06788349 0.06818342 0.06958308 0.06768354 0.06738362
 0.0653841  0.06718367 0.06728364 0.06738362 0.06498419 0.06628388
 0.06488422 0.06478424 0.06498419 0.06498419 0.06498419 0.06488422
 0.06478424 0.06238483 0.06188495 0.06178498 0.06288471 0.06428437
 0.06428437 0.06428437 0.06728364 0.06738362 0.06718367 0.06918318]",0.06242856911073128,0.006451302502173762
"[2500, 0]","[0.05898566 0.05858575 0.05898566 0.0583858  0.05698614 0.05598639
 0.05628631 0.05658624 0.05698614 0.05638629 0.05478668 0.05598639
 0.05628631 0.05588641 0.05448675 0.05548651 0.05628631 0.05598639
 0.05738604 0.05768597 0.06008539 0.06158502 0.06278473 0.06318463
 0.06198493 0.06078522 0.05708612 0.05458673 0.05318706 0.05268719
 0.05278716 0.05208733 0.05248724 0.05268719 0.05368694 0.05418682
 0.05578643 0.05858575 0.06118512 0.06158502 0.05988544 0.05768597
 0.05738604 0.05648626 0.05508661 0.05548651 0.05588641 0.05488665]",0.05687991816860934,0.0027976381134951927
"[3000, 0]","[0.03569132 0.03889054 0.04059013 0.0394904  0.04178984 0.04128996
 0.03939042 0.03599125 0.02729336 0.02389419 0.02099489 0.01939528
 0.01969521 0.02229458 0.02429409 0.02669351 0.02939285 0.03019266
 0.03129239 0.03069254 0.02899295 0.02689346 0.02609365 0.02609365
 0.02569375 0.02719339 0.02909292 0.02929288 0.02979276 0.02929288
 0.03069254 0.03189224 0.03199222 0.03239212 0.03219217 0.03359183
 0.03299198 0.03339188 0.03079251 0.03069254 0.03079251 0.02969278
 0.02799319 0.02779324 0.02609365 0.02309438 0.02209463 0.02309438]",0.02976984406510989,0.005508811682488669
"[3500, 0]","[0.02419412 0.0250939  0.02599368 0.02639358 0.02609365 0.0258937
 0.02609365 0.02569375 0.0254938  0.02629361 0.02809317 0.02779324
 0.02759329 0.02929288 0.02889297 0.03019266 0.03099246 0.03319193
 0.03419169 0.03419169 0.03429166 0.03349186 0.03479154 0.03599125
 0.03709098 0.03739091 0.03719096 0.03639115 0.03649113 0.03509147
 0.03369181 0.03419169 0.03239212 0.03309195 0.03219217 0.03139237
 0.03139237 0.03139237 0.03129239 0.03119241 0.03019266 0.02659353
 0.02599368 0.02519387 0.02559378 0.02629361 0.02669351 0.02669351]",0.030319710184509557,0.0039928649636874975
"[4000, 0]","[ 0.00729823  0.00839796  0.00799805  0.00939771  0.00929774  0.00849793
  0.0102975   0.01209706  0.0106974   0.00959767  0.01009754  0.01059742
  0.01039747  0.00989759  0.00979762  0.00899781  0.00869789  0.00969764
  0.01039747  0.01289686  0.01279689  0.01059742  0.00809803  0.00509876
  0.00169959 -0.00289929 -0.00719825 -0.01099733 -0.01359669 -0.01449647
 -0.01389662 -0.01159718 -0.00859791 -0.00669837 -0.00469886 -0.00469886
 -0.004099   -0.00529871 -0.004099   -0.00259937  0.01279689  0.01579616
  0.01779567  0.01869545  0.01719582  0.0147964   0.01309681  0.01179713]",0.004996701592366056,0.009295151683496337
"[4500, 0]","[-0.00919776 -0.01259694 -0.0110973  -0.01009754 -0.00829798 -0.00689832
 -0.00749818 -0.00929774 -0.00669837 -0.00539869 -0.00459888 -0.0032992
 -0.0036991  -0.0032992  -0.00319922 -0.0036991  -0.00439893 -0.00419898
 -0.0036991  -0.00449891 -0.00359912 -0.00339917 -0.00269934 -0.00349915
 -0.00319922 -0.00419898 -0.00689832 -0.00809803 -0.00919776 -0.00909779
 -0.01099733 -0.01349672 -0.01599611 -0.01619606 -0.01499635 -0.0143965
 -0.01339674 -0.01269691 -0.01279689 -0.01289686 -0.01619606 -0.0188954
 -0.02029506 -0.01969521 -0.01989516 -0.02149477 -0.02039504 -0.01929531]",-0.009866350733015375,0.005813586852235261
