rotor_step,raw_data,averaged,stdev
"[0, 0]","[-0.03299198 -0.03369181 -0.032892   -0.03279202 -0.03449161 -0.03559135
 -0.03499149 -0.03319193 -0.03269205 -0.03389176 -0.03529142 -0.03399174
 -0.03319193 -0.03299198 -0.03279202 -0.03299198 -0.03219217 -0.03369181
 -0.03429166 -0.032892   -0.03359183 -0.03489152 -0.03369181 -0.03379178]",-0.03364598471671343,0.0008782230162678949
"[500, 0]","[-0.03429166 -0.03479154 -0.03389176 -0.03399174 -0.03389176 -0.03449161
 -0.03399174 -0.03339188 -0.03319193 -0.03299198 -0.03319193 -0.03269205
 -0.03349186 -0.03419169 -0.03379178 -0.03429166 -0.03389176 -0.03379178
 -0.03319193 -0.03379178 -0.03449161 -0.03389176 -0.03309195 -0.03319193]",-0.033745960953334965,0.0005297928759222054
"[1000, 0]","[-0.03359183 -0.03379178 -0.03379178 -0.03369181 -0.03379178 -0.03449161
 -0.03369181 -0.03389176 -0.03379178 -0.03439164 -0.03519144 -0.03469156
 -0.0357913  -0.03429166 -0.03319193 -0.03409171 -0.03399174 -0.03319193
 -0.03269205 -0.03329191 -0.03379178 -0.03499149 -0.03569132 -0.03509147]",-0.03412087013324102,0.0007741283025091625
"[1500, 0]","[-0.03409171 -0.03399174 -0.03309195 -0.03329191 -0.03339188 -0.03389176
 -0.03329191 -0.03399174 -0.03489152 -0.03409171 -0.03459159 -0.03409171
 -0.03319193 -0.03309195 -0.03379178 -0.03299198 -0.03369181 -0.03379178
 -0.03539139 -0.03539139 -0.03409171 -0.03509147 -0.03279202 -0.03399174]",-0.033916752940664686,0.0007193450206890025
"[2000, 0]","[-0.03389176 -0.03489152 -0.03569132 -0.03419169 -0.03349186 -0.03409171
 -0.03409171 -0.03309195 -0.03329191 -0.03389176 -0.03319193 -0.03479154
 -0.03499149 -0.03479154 -0.03409171 -0.03309195 -0.03389176 -0.03409171
 -0.03329191 -0.03399174 -0.03399174 -0.03409171 -0.03409171 -0.03519144]",-0.034091710578650236,0.0006706574896886849
"[2500, 0]","[-0.03409171 -0.03409171 -0.03339188 -0.03399174 -0.03329191 -0.03399174
 -0.03399174 -0.03399174  0.06738362  0.06898323  0.06778352  0.06758357
  0.06768354  0.06788349  0.06758357  0.06758357  0.06778352  0.06768354
  0.06768354  0.06788349  0.06788349  0.06768354  0.06778352  0.06778352]",0.033908421328912176,0.047916547785509
"[3000, 0]","[0.06778352 0.06778352 0.06788349 0.06768354 0.06778352 0.06778352
 0.06658381 0.06758357 0.07108271 0.07188252 0.07248238 0.07218245
 0.07168257 0.0727823  0.07348213 0.0731822  0.07288228 0.07248238
 0.07368208 0.07348213 0.07248238 0.07248238 0.07328218 0.07298225]",0.07097440926978986,0.0024565208277370037
"[3500, 0]","[0.07208247 0.0719825  0.07218245 0.07208247 0.0731822  0.07388204
 0.0723824  0.07348213 0.0719825  0.07248238 0.07228243 0.07258235
 0.0723824  0.07118269 0.0719825  0.07058284 0.07188252 0.0719825
 0.07068281 0.07058284 0.07148261 0.07158259 0.07168257 0.07148261]",0.07200332451611757,0.0008003158231806634
"[4000, 0]","[0.07188252 0.07048286 0.07028291 0.07028291 0.07108271 0.07128266
 0.07128266 0.07108271 0.06588398 0.06478424 0.06388447 0.06298468
 0.06278473 0.06288471 0.06318463 0.06428437 0.06448432 0.06368452
 0.06358454 0.06408442 0.06418439 0.06328461 0.06428437 0.06338459]",0.0662213961283366,0.0034234439747714124
"[4500, 0]","[0.06308466 0.06258478 0.06238483 0.06288471 0.06318463 0.06418439
 0.06418439 0.06338459 0.05238726 0.05078765 0.0501878  0.05118755
 0.05118755 0.05048772 0.05158745 0.05088763 0.05008782 0.05128753
 0.05088763 0.05118755 0.05068767 0.05108758 0.05078765 0.05048772]",0.05504494781295458,0.005818873671294491
"[5000, 0]","[0.05048772 0.05068767 0.05028777 0.05078765 0.05178741 0.05168743
 0.05028777 0.04938799 0.03889054 0.03649113 0.03489152 0.03409171
 0.03419169 0.03379178 0.03419169 0.03399174 0.03339188 0.03309195
 0.03299198 0.032892   0.03379178 0.03419169 0.03439164 0.03329191]",0.03974866804977258,0.00782848128642937
"[5500, 0]","[0.032892   0.03379178 0.03409171 0.03519144 0.03549137 0.03449161
 0.03359183 0.03309195 0.01829555 0.01729579 0.01599611 0.0147964
 0.01569618 0.01599611 0.01409657 0.01489638 0.01539626 0.01379665
 0.01449647 0.01589613 0.01499635 0.01489638 0.0151963  0.01639601]",0.02169889013748616,0.008816089313650516
"[6000, 0]","[ 0.01579616  0.01509633  0.01489638  0.01589613  0.01539626  0.01529628
  0.0147964   0.01559621  0.00019995 -0.00099976 -0.00159961 -0.00229944
 -0.00269934 -0.0032992  -0.00339917 -0.00199951 -0.00229944 -0.00299927
 -0.00339917 -0.0032992  -0.00259937 -0.00309925 -0.00269934 -0.00219947]",0.0035033147687499877,0.008412449687033557
"[6500, 0]","[-0.00209949 -0.00239942 -0.00119971 -0.00199951 -0.00309925 -0.00249939
 -0.00079981 -0.00189954 -0.01499635 -0.01539626 -0.01679592 -0.0180956
 -0.0184955  -0.01699587 -0.0184955  -0.01869545 -0.01739577 -0.01699587
 -0.01749575 -0.01739577 -0.01799562 -0.01829555 -0.01799562 -0.01779567]",-0.012305341074049162,0.007345374061259111
"[7000, 0]","[-0.01649599 -0.01639601 -0.01789565 -0.01789565 -0.0176957  -0.01789565
 -0.01799562 -0.01759572 -0.0258937  -0.02789322 -0.02809317 -0.02869302
 -0.02809317 -0.02799319 -0.0283931  -0.028793   -0.03019266 -0.02929288
 -0.02799319 -0.02789322 -0.02819314 -0.02759329 -0.02969278 -0.02829312]",-0.024702326317007344,0.005172789347901306
"[7500, 0]","[-0.02779324 -0.02809317 -0.02899295 -0.02849307 -0.02719339 -0.02769327
 -0.02909292 -0.02869302 -0.03239212 -0.03119241 -0.03259207 -0.03239212
 -0.03379178 -0.03369181 -0.03339188 -0.03409171 -0.03349186 -0.03339188
 -0.03299198 -0.03339188 -0.03369181 -0.03489152 -0.03499149 -0.03419169]",-0.03169229362780849,0.0025724728735184365
"[8000, 0]","[-0.03169229 -0.03299198 -0.03269205 -0.0324921  -0.03359183 -0.03399174
 -0.03379178 -0.03279202 -0.03159232 -0.03219217 -0.032892   -0.03399174
 -0.03229215 -0.03179227 -0.03109244 -0.03109244 -0.03139237 -0.03159232
 -0.03179227 -0.03219217 -0.03139237 -0.03229215 -0.03229215 -0.03299198]",-0.03237129421904683,0.0008590446882033127
"[8500, 0]","[-0.03129239 -0.0320922  -0.0320922  -0.0320922  -0.032892   -0.03219217
 -0.03219217 -0.0320922  -0.02639358 -0.02539383 -0.02569375 -0.02409414
 -0.02449404 -0.02419412 -0.02449404 -0.02459402 -0.02439407 -0.02439407
 -0.02439407 -0.02309438 -0.02319436 -0.02379421 -0.02279446 -0.02429409]",-0.026943447766825557,0.003738408513609671
"[9000, 0]","[-0.02459402 -0.02449404 -0.02409414 -0.02439407 -0.02459402 -0.02409414
 -0.02339431 -0.02399416 -0.01329677 -0.01129725 -0.01159718 -0.01179713
 -0.01179713 -0.01229701 -0.01159718 -0.0102975  -0.00919776 -0.00999757
 -0.01209706 -0.01089735 -0.00989759 -0.01049745 -0.01159718 -0.01049745]",-0.015512894334581992,0.0062073328541876254
"[9500, 0]","[-0.00989759 -0.01119728 -0.01129725 -0.01039747 -0.01179713 -0.01169716
 -0.01219703 -0.01139723  0.00239942  0.00389905  0.00499878  0.00479883
  0.00579859  0.00589857  0.00579859  0.00589857  0.00579859  0.00689832
  0.00689832  0.0073982   0.00539869  0.00449891  0.00499878  0.004099  ]",-0.00018328878407677016,0.007888406388330155
"[10000, 0]","[0.00539869 0.00569861 0.00479883 0.00529871 0.00569861 0.00579859
 0.00569861 0.00549866 0.0180956  0.02039504 0.02119485 0.02229458
 0.02349429 0.02299441 0.02439407 0.0250939  0.02519387 0.0254938
 0.02439407 0.02349429 0.02419412 0.02399416 0.02389419 0.02449404]",0.01737494155531749,0.008551476270115665
"[10500, 0]","[0.02209463 0.02329434 0.02329434 0.02379421 0.02409414 0.02479397
 0.02419412 0.02429409 0.03809074 0.04049015 0.04049015 0.04258964
 0.04348942 0.04328947 0.04198979 0.04118998 0.04188981 0.0431895
 0.04228972 0.04228972 0.04168986 0.04258964 0.0431895  0.04238969]",0.03587460882651309,0.008666353563195846
"[11000, 0]","[0.04128996 0.04138993 0.04268962 0.04298954 0.04138993 0.04128996
 0.04188981 0.04218974 0.05538653 0.05648626 0.05618634 0.05668622
 0.05618634 0.05888568 0.05858575 0.05868573 0.05708612 0.05748602
 0.05638629 0.05738604 0.05738604 0.05808587 0.05808587 0.05788592]",0.05216648057103157,0.007320786488347413
"[11500, 0]","[0.05718609 0.05628631 0.05688617 0.0579859  0.05808587 0.05728607
 0.05578643 0.05708612 0.06688374 0.06748359 0.06748359 0.06698371
 0.06758357 0.06768354 0.06778352 0.06828339 0.06818342 0.06788349
 0.06828339 0.06808344 0.06798347 0.06738362 0.06818342 0.06918318]",0.06424687725181381,0.005108863704343865
"[12000, 0]","[0.06878328 0.06758357 0.06728364 0.06768354 0.06838337 0.06678376
 0.06838337 0.06808344 0.07148261 0.0727823  0.07418196 0.07418196
 0.07298225 0.07268233 0.07308223 0.07288228 0.0727823  0.07268233
 0.07328218 0.07388204 0.07368208 0.07188252 0.07188252 0.07208247]",0.07122434799869855,0.0024824917763689182
"[12500, 0]","[0.0731822  0.07228243 0.07338215 0.07218245 0.07248238 0.07218245
 0.07248238 0.07248238 0.07088276 0.07088276 0.07248238 0.07258235
 0.0723824  0.07128266 0.07208247 0.07208247 0.07118269 0.07098274
 0.07188252 0.07188252 0.07208247 0.0719825  0.07178254 0.07078279]",0.07199499352524678,0.0006819348660205086
"[13000, 0]","[0.07188252 0.07218245 0.07218245 0.07208247 0.07188252 0.07188252
 0.07178254 0.07058284 0.06598395 0.06458429 0.06378449 0.06418439
 0.06448432 0.06408442 0.06418439 0.06428437 0.06398444 0.06308466
 0.06348456 0.06408442 0.06358454 0.06308466 0.06338459 0.06528413]",0.06666712214549382,0.003695008362451028
"[13500, 0]","[0.06428437 0.06228485 0.06188495 0.06368452 0.06468427 0.06368452
 0.06448432 0.06478424 0.05448675 0.05238726 0.0513875  0.05168743
 0.05088763 0.05128753 0.04968792 0.05028777 0.0509876  0.05108758
 0.0513875  0.05118755 0.05068767 0.05118755 0.04998785 0.04918804]",0.05531571572646499,0.006047873738086774
"[14000, 0]","[0.04968792 0.0513875  0.05078765 0.0505877  0.05008782 0.05108758
 0.0513875  0.05088763 0.03789078 0.03569132 0.03489152 0.03369181
 0.03409171 0.03429166 0.03419169 0.03399174 0.03339188 0.03339188
 0.03389176 0.03379178 0.03279202 0.03419169 0.03419169 0.03309195]",0.03972367414583763,0.007851893443870635
"[14500, 0]","[0.03359183 0.03369181 0.03349186 0.03319193 0.03319193 0.03369181
 0.03419169 0.03449161 0.02069497 0.01969521 0.01689589 0.01559621
 0.01529628 0.01549623 0.0147964  0.01589613 0.01539626 0.0151963
 0.0147964  0.01529628 0.01559621 0.01609609 0.01669594 0.01549623]",0.022019645664840937,0.008362885935709217
