rotor_step,raw_data,averaged,stdev
"[0, 0]","[0.03479154 0.03309195 0.03229215 0.03319193 0.03359183 0.03429166
 0.03479154 0.03389176 0.03379178 0.03379178 0.03189224 0.03369181
 0.03359183 0.03439164 0.03379178 0.03379178 0.03479154 0.03499149
 0.03409171 0.03399174 0.03309195 0.03319193 0.03379178 0.03369181]",0.0337626237111787,0.0007309631399542495
"[500, 0]","[ 0.05818585  0.05368694  0.04698857  0.04148991  0.03529142  0.02719339
  0.01959524  0.01089735  0.00419898 -0.0032992  -0.00949769 -0.0143965
 -0.01989516 -0.02559378 -0.02849307 -0.03069254 -0.03359183 -0.03449161
 -0.03319193 -0.03179227 -0.02789322 -0.02389419 -0.02019509 -0.01589613]",-0.002303606520096461,0.030364662735554816
"[1000, 0]","[ 0.04148991  0.03349186  0.0258937   0.01789565  0.0110973   0.00469886
 -0.00419898 -0.01009754  0.07048286  0.06928315  0.06888325  0.06928315
  0.06798347  0.06648383  0.06708369  0.06738362  0.06758357  0.06688374
  0.06648383  0.0661839   0.06648383  0.06668378  0.06608393  0.06688374]",0.050017003707277276,0.026616300916027257
"[1500, 0]","[0.06758357 0.06638385 0.06708369 0.06748359 0.06748359 0.06758357
 0.06858332 0.06758357 0.0727823  0.07308223 0.07358211 0.0731822
 0.07288228 0.07208247 0.07208247 0.07308223 0.07298225 0.07288228
 0.0731822  0.07408199 0.07358211 0.07358211 0.07218245 0.07098274]",0.07108271525551875,0.0026433756311120293
"[2000, 0]","[0.07298225 0.0731822  0.07328218 0.07338215 0.07298225 0.07288228
 0.0727823  0.0727823  0.07258235 0.07158259 0.07148261 0.07258235
 0.07138264 0.07218245 0.07248238 0.07208247 0.07228243 0.07228243
 0.07218245 0.07108271 0.07208247 0.07208247 0.07078279 0.07068281]",0.07225326355546713,0.0007467454683568747
