rotor_step,raw_data,averaged,stdev
"[0, 0]","[0.03419169 0.03379178 0.03369181 0.03369181 0.03309195 0.03359183
 0.03409171 0.03359183 0.03369181 0.03369181 0.03279202 0.03229215
 0.03339188 0.03339188 0.03359183 0.03419169 0.03359183 0.03349186
 0.03279202 0.03259207 0.03239212 0.03329191 0.03339188 0.03319193]",0.03339604629824559,0.0005068945225301724
"[500, 0]","[0.03339188 0.03449161 0.03459159 0.03409171 0.03349186 0.03349186
 0.03359183 0.03369181 0.03269205 0.03349186 0.03349186 0.03339188
 0.03259207 0.03339188 0.03399174 0.03339188 0.03359183 0.03339188
 0.03299198 0.03349186 0.03389176 0.03349186 0.03359183 0.03409171]",0.03357516989732782,0.0004560206823232613
"[1000, 0]","[0.03369181 0.03419169 0.03439164 0.03379178 0.03389176 0.03379178
 0.032892   0.03359183 0.0361912  0.03859062 0.04148991 0.04638872
 0.05148748 0.05648626 0.06018537 0.06498419 0.06808344 0.07218245
 0.07288228 0.07188252 0.07118269 0.07038289 0.06688374 0.06398444]",0.050979270289341606,0.0158488247520713
"[1500, 0]","[ 0.05808587  0.05328704  0.04738848  0.04049015  0.03419169  0.02819314
  0.0213948   0.01169716  0.00459888 -0.00199951 -0.00839796 -0.01429652
 -0.01949526 -0.02429409 -0.02859305 -0.03259207 -0.03319193 -0.03319193
 -0.03329191 -0.03219217 -0.02899295 -0.0250939  -0.02049502 -0.01589613]",-0.00219529940901945,0.030401945596255656
"[2000, 0]","[-0.0106974  -0.00509876  0.00239942  0.00989759  0.01629604  0.02539383
  0.03259207  0.03799076  0.04478911  0.05208733  0.0587857   0.06398444
  0.06708369  0.07058284  0.07268233  0.07388204  0.07338215  0.0723824
  0.07118269  0.06828339  0.06478424  0.05918561  0.05368694  0.04868816]",0.046842775540426373,0.026455205361577937
"[2500, 0]","[ 0.04228972  0.03359183  0.02599368  0.01899538  0.01259694  0.00509876
 -0.00319922 -0.00979762  0.06758357  0.06668378  0.06668378  0.06678376
  0.06658381  0.06658381  0.06808344  0.06788349  0.06698371  0.06818342
  0.06728364  0.06898323  0.06838337  0.06748359  0.06728364  0.06738362]",0.05018363091706609,0.026262805302794456
"[3000, 0]","[0.06738362 0.06768354 0.06778352 0.06768354 0.06768354 0.06778352
 0.06788349 0.06788349 0.07288228 0.07418196 0.07288228 0.0727823
 0.07288228 0.07408199 0.07308223 0.07298225 0.07448189 0.07308223
 0.07288228 0.0731822  0.07328218 0.07328218 0.07348213 0.07328218]",0.0714367963373661,0.002660333780261385
"[3500, 0]","[0.07328218 0.07328218 0.07328218 0.07358211 0.07328218 0.07368208
 0.07368208 0.07378206 0.07208247 0.07208247 0.07218245 0.07168257
 0.07178254 0.07168257 0.07178254 0.07148261 0.07178254 0.07138264
 0.07138264 0.07168257 0.07178254 0.07148261 0.0727823  0.07288228]",0.07240739340583484,0.0008454947083629538
"[4000, 0]","[0.07178254 0.07148261 0.07068281 0.07158259 0.07158259 0.07148261
 0.07158259 0.07158259 0.06348456 0.06428437 0.06428437 0.06428437
 0.06418439 0.06438434 0.06438434 0.06428437 0.06328461 0.06308466
 0.06388447 0.06408442 0.06408442 0.06428437 0.06438434 0.06408442]",0.06652132390687863,0.003518709137762739
"[4500, 0]","[0.06388447 0.06278473 0.06378449 0.06388447 0.06398444 0.06408442
 0.06408442 0.06418439 0.0505877  0.0505877  0.04988787 0.05048772
 0.05248724 0.05268719 0.05178741 0.05148748 0.0513875  0.05168743
 0.05068767 0.0513875  0.0505877  0.04948797 0.05038775 0.05108758]",0.05530738411471248,0.006073675882820753
"[5000, 0]","[0.05188738 0.0509876  0.05118755 0.05218731 0.05108758 0.0509876
 0.05028777 0.04988787 0.03429166 0.03349186 0.0324921  0.03349186
 0.03469156 0.03469156 0.03449161 0.03399174 0.03449161 0.03349186
 0.03309195 0.03329191 0.03409171 0.03509147 0.03429166 0.03429166]",0.03967785198862354,0.008079202001965052
"[5500, 0]","[0.03489152 0.0357913  0.03459159 0.03259207 0.03259207 0.03429166
 0.03509147 0.03369181 0.01489638 0.01649599 0.01709584 0.01549623
 0.01409657 0.01539626 0.01499635 0.01609609 0.01489638 0.01419655
 0.01589613 0.01579616 0.01539626 0.01639601 0.01659596 0.01619606]",0.02181136266638835,0.008802766711520842
"[6000, 0]","[ 0.0151963   0.01469643  0.01339674  0.0143965   0.01589613  0.0151963
  0.01459645  0.01509633 -0.00149964 -0.00149964 -0.00209949 -0.00049988
 -0.00159961 -0.00309925 -0.00249939 -0.00169959 -0.00259937 -0.00159961
 -0.00249939 -0.00269934 -0.00159961 -0.00159961 -0.00139966 -0.00239942]",0.0036491125598937892,0.007918249071860355
"[6500, 0]","[-0.00289929 -0.00209949 -0.00109973 -0.00189954 -0.00249939 -0.0036991
 -0.00309925 -0.00189954 -0.01569618 -0.01669594 -0.01799562 -0.01719582
 -0.01739577 -0.01729579 -0.0180956  -0.01699587 -0.01729579 -0.01789565
 -0.01739577 -0.0176957  -0.01759572 -0.01659596 -0.01709584 -0.01669594]",-0.0122845129177828,0.007020478731354936
"[7000, 0]","[-0.0176957  -0.01759572 -0.01779567 -0.01729579 -0.01829555 -0.01839553
 -0.01789565 -0.01719582 -0.0291929  -0.02889297 -0.0283931  -0.02809317
 -0.02799319 -0.02809317 -0.0291929  -0.02869302 -0.02829312 -0.02829312
 -0.02819314 -0.02719339 -0.02739334 -0.02909292 -0.02859305 -0.02729336]",-0.024793970709045727,0.004996951055185531
"[7500, 0]","[-0.02809317 -0.02899295 -0.02949283 -0.02889297 -0.02909292 -0.0283931
 -0.02739334 -0.02829312 -0.03299198 -0.03389176 -0.0320922  -0.03229215
 -0.0320922  -0.03219217 -0.03259207 -0.03359183 -0.03439164 -0.03349186
 -0.03429166 -0.03379178 -0.03429166 -0.03329191 -0.03319193 -0.03329191]",-0.031683962093666196,0.0023118893735644603
"[8000, 0]","[-0.03339188 -0.03239212 -0.03219217 -0.0320922  -0.03299198 -0.03309195
 -0.03319193 -0.03299198 -0.03179227 -0.0295928  -0.02939285 -0.03259207
 -0.03239212 -0.03149234 -0.03169229 -0.03159232 -0.03179227 -0.03179227
 -0.03229215 -0.0324921  -0.03179227 -0.03109244 -0.03119241 -0.03169229]",-0.03195889426084856,0.0009652815598708093
