rotor_step,raw_data,averaged,stdev
"[0, 0]","[ 0.20385043  0.20415035  0.20395041  0.20385043  0.20385043  0.20395041
  0.20455025  0.20734958  0.21144858  0.21954662  0.23124377  0.24703993
  0.26403579  0.28293121  0.29742768  0.31202412  0.3236213   0.33241916
  0.3388176   0.34021726  0.33791783  0.33141941  0.32222164  0.31012458
  0.29492828  0.27643278  0.25373828  0.23104382  0.20734958  0.18225569
  0.15536222  0.12886867 -0.02829312 -0.03189224 -0.03019266 -0.02699344
 -0.01729579 -0.00419898  0.01009754  0.02739334  0.04628874  0.06918318
  0.09247752  0.11817127  0.14496475  0.17245807  0.19925155  0.22424547]",0.18820006851456128,0.11365044390802381
"[500, 0]","[0.31892243 0.32592073 0.33191928 0.33591831 0.33591831 0.33591831
 0.33591831 0.33691806 0.3379178  0.3379178  0.3379178  0.3379178
 0.3379178  0.3379178  0.33891758 0.3379178  0.33891758 0.33891758
 0.33891758 0.33991733 0.33891758 0.33891758 0.33891758 0.33991733
 0.33991733 0.33991733 0.33991733 0.33991733 0.33991733 0.33991733
 0.33991733 0.33991733 0.34091708 0.33991733 0.33991733 0.33991733
 0.34091708 0.34091708 0.34091708 0.33991733 0.33991733 0.33991733
 0.33991733 0.33991733 0.34091708 0.34491611 0.34191686 0.34091708]",0.3384593514104684,0.003930532477910617
"[1000, 0]","[0.35591343 0.35591343 0.35591343 0.35591343 0.35591343 0.35591343
 0.35691321 0.35691321 0.35791296 0.35791296 0.35791296 0.35791296
 0.35791296 0.35791296 0.35791296 0.35791296 0.35791296 0.35791296
 0.35891271 0.35791296 0.35791296 0.35891271 0.35791296 0.35791296
 0.35791296 0.35791296 0.35791296 0.35791296 0.35791296 0.35891271
 0.35891271 0.35891271 0.35891271 0.35891271 0.35891271 0.35891271
 0.35891271 0.35891271 0.35891271 0.35891271 0.35891271 0.35891271
 0.35891271 0.35891271 0.35891271 0.35891271 0.35891271 0.35891271]",0.35805875062942505,0.0009784855250330494
"[1500, 0]","[0.35391393 0.35391393 0.35391393 0.35391393 0.35391393 0.35391393
 0.35391393 0.35391393 0.35391393 0.35391393 0.35391393 0.35391393
 0.35391393 0.35391393 0.35291418 0.35291418 0.35291418 0.35291418
 0.35291418 0.35291418 0.35291418 0.35391393 0.35391393 0.35391393
 0.35391393 0.35391393 0.35291418 0.35391393 0.35291418 0.35291418
 0.35391393 0.35391393 0.35291418 0.35291418 0.35391393 0.35391393
 0.35391393 0.35391393 0.35391393 0.35391393 0.35291418 0.35291418
 0.35291418 0.35291418 0.35291418 0.35291418 0.35191441 0.35191441]",0.3534557136396567,0.0005757034086779759
"[2000, 0]","[0.32892001 0.32892001 0.32892001 0.32792026 0.32792026 0.32792026
 0.32792026 0.32792026 0.32792026 0.32692048 0.32692048 0.32692048
 0.32692048 0.32692048 0.32692048 0.32692048 0.32692048 0.32692048
 0.32692048 0.32692048 0.32592073 0.32592073 0.32592073 0.32692048
 0.32692048 0.32592073 0.32592073 0.32592073 0.32592073 0.32692048
 0.32592073 0.32592073 0.32592073 0.32592073 0.32592073 0.32592073
 0.32592073 0.32592073 0.32592073 0.32592073 0.32592073 0.32592073
 0.32592073 0.32592073 0.32592073 0.32592073 0.32592073 0.32492098]",0.32662889175117016,0.000934260782582913
"[2500, 0]","[0.27993193 0.28093168 0.27993193 0.27793241 0.27993193 0.28093168
 0.27893215 0.27993193 0.28293118 0.28293118 0.28293118 0.27893215
 0.28193143 0.28193143 0.28193143 0.28193143 0.28093168 0.28093168
 0.27593288 0.27993193 0.27993193 0.28093168 0.28093168 0.28093168
 0.28093168 0.27993193 0.27993193 0.27993193 0.27993193 0.27993193
 0.27993193 0.27993193 0.27993193 0.27993193 0.27993193 0.27993193
 0.27993193 0.27993193 0.27993193 0.27993193 0.27993193 0.27993193
 0.27993193 0.27993193 0.27993193 0.27893215 0.27893215 0.27993193]",0.2802443498124679,0.001210011457858587
"[3000, 0]","[0.21384799 0.21134861 0.21074875 0.21044883 0.21004893 0.20994894
 0.20964901 0.2093491  0.20904917 0.20634982 0.20604989 0.20545004
 0.20824936 0.2080494  0.20784946 0.20754953 0.20754953 0.2072496
 0.20734958 0.20694968 0.20395041 0.20634982 0.20644979 0.20634982
 0.20654978 0.20644979 0.20604989 0.20604989 0.20624985 0.20624985
 0.20614988 0.20584995 0.20564999 0.20574997 0.20555001 0.20525008
 0.20525008 0.20545004 0.20564999 0.20604989 0.20594992 0.20594992
 0.20545004 0.20525008 0.20515011 0.20545004 0.20564999 0.20564999]",0.20697675148646036,0.001958769069326386
"[3500, 0]","[0.14136562 0.1406658  0.14076577 0.14096572 0.1406658  0.14186551
 0.14116567 0.14116567 0.14036587 0.14086574 0.13996597 0.14096572
 0.13986599 0.13986599 0.14096572 0.14116567 0.14286526 0.14276528
 0.1410657  0.13986599 0.14226541 0.14216542 0.13936611 0.13926613
 0.14136562 0.14166555 0.14116567 0.13936611 0.1410657  0.14076577
 0.1410657  0.14086574 0.14086574 0.14086574 0.1406658  0.14046584
 0.1406658  0.1406658  0.14046584 0.14006594 0.14016591 0.1406658
 0.14056581 0.14076577 0.1406658  0.1402659  0.1381664  0.13766652]",0.14069287106394768,0.0009499310458434795
"[4000, 0]","[0.07708126 0.07588155 0.07728121 0.07788106 0.07668135 0.07708126
 0.07728121 0.07818099 0.07918075 0.07838094 0.07828096 0.07718123
 0.07588155 0.07628145 0.07778109 0.07678133 0.07718123 0.07708126
 0.07698128 0.07718123 0.07728121 0.07908077 0.0789808  0.07868087
 0.07868087 0.07708126 0.07738119 0.07668135 0.07638142 0.07588155
 0.07658137 0.07658137 0.07778109 0.07778109 0.07618147 0.07618147
 0.07738119 0.07728121 0.07728121 0.07718123 0.07718123 0.07718123
 0.07578157 0.07698128 0.07728121 0.07718123 0.07708126 0.07748116]",0.07724996547525127,0.0008234497438251813
"[4500, 0]","[0.02419412 0.02379421 0.02359426 0.02299441 0.02299441 0.02259451
 0.02369424 0.024694   0.02399416 0.02359426 0.02379421 0.02269448
 0.02349429 0.02359426 0.02409414 0.02389419 0.02439407 0.02409414
 0.024694   0.02459402 0.02449404 0.02369424 0.02429409 0.02359426
 0.02299441 0.02329434 0.02389419 0.02349429 0.02339431 0.02299441
 0.02389419 0.02369424 0.02349429 0.02419412 0.02329434 0.02339431
 0.02359426 0.02339431 0.02249453 0.02339431 0.024694   0.0254938
 0.02489395 0.02409414 0.02319436 0.02299441 0.02319436 0.02269448]",0.02370256930589676,0.0006394516263794266
"[5000, 0]","[-0.01239699 -0.01379665 -0.01419655 -0.01369667 -0.01329677 -0.01339674
 -0.01449647 -0.01609609 -0.0143965  -0.01459645 -0.01359669 -0.0143965
 -0.01419655 -0.01499635 -0.0143965  -0.0151963  -0.01409657 -0.01319679
 -0.01369667 -0.01389662 -0.0139966  -0.0143965  -0.01319679 -0.01289686
 -0.01409657 -0.01429652 -0.01409657 -0.01429652 -0.01469643 -0.0147964
 -0.01459645 -0.0143965  -0.01489638 -0.01689589 -0.01489638 -0.01319679
 -0.01389662 -0.01459645 -0.01489638 -0.01429652 -0.01429652 -0.01499635
 -0.0151963  -0.01499635 -0.01579616 -0.01459645 -0.01339674 -0.01269691]",-0.014277777964404473,0.0008371176707468929
