1126C18R
2024 Oct 15 17:02
Sample #, Measurement
1, -3.379E-2
2, -3.389E-2
3, -3.369E-2
4, -3.439E-2
5, -3.379E-2
6, -3.309E-2
7, -3.379E-2
8, -3.369E-2
9, -3.299E-2
10, -3.189E-2
11, -3.219E-2
12, -3.269E-2
13, -3.439E-2
14, -3.459E-2
15, -3.469E-2
16, -3.449E-2
17, -3.369E-2
18, -3.309E-2
19, -3.359E-2
20, -3.439E-2
21, -3.309E-2
22, -3.359E-2
23, -3.359E-2
24, -3.419E-2
25, -3.439E-2
26, -3.489E-2
27, -3.469E-2
28, -3.449E-2
29, -3.409E-2
30, -3.389E-2
31, -3.499E-2
32, -3.509E-2
33, -3.399E-2
34, -3.419E-2
35, -3.339E-2
36, -3.259E-2
37, -3.469E-2
38, -3.459E-2
39, -3.399E-2
40, -3.399E-2
41, -3.409E-2
42, -3.399E-2
43, -3.399E-2
44, -3.399E-2
45, -3.409E-2
46, -3.409E-2
47, -3.419E-2
48, -3.349E-2
49, -3.399E-2
50, -3.329E-2
51, -3.389E-2
52, -3.319E-2
53, -3.389E-2
54, -3.549E-2
55, -3.459E-2
56, -3.289E-2
57, -3.339E-2
58, -3.259E-2
59, -3.439E-2
60, -3.399E-2
61, -3.449E-2
62, -3.469E-2
63, -3.399E-2
64, -3.389E-2
65, -3.339E-2
66, -3.379E-2
67, -3.329E-2
68, -3.459E-2
69, -3.389E-2
70, -3.399E-2
71, -3.379E-2
72, -3.399E-2
73, -3.389E-2
74, -3.389E-2
75, -3.389E-2
76, -3.449E-2
77, -3.529E-2
78, -3.359E-2
79, -3.389E-2
80, -3.399E-2
81, -3.459E-2
82, -3.299E-2
83, -3.409E-2
84, -3.459E-2
85, -3.329E-2
86, -3.339E-2
87, -3.379E-2
88, -3.389E-2
89, -3.449E-2
90, -3.409E-2
91, -3.389E-2
92, -3.339E-2
93, -3.389E-2
94, -3.449E-2
95, -3.499E-2
96, -3.329E-2
97, -3.339E-2
98, -3.399E-2
99, -3.499E-2
100, -3.419E-2
101, -3.289E-2
102, -3.409E-2
103, -3.409E-2
104, -3.269E-2
105, -3.389E-2
106, -3.399E-2
107, -3.399E-2
108, -3.289E-2
109, -3.389E-2
110, -3.399E-2
111, -3.399E-2
112, -3.449E-2
113, -3.339E-2
114, -3.379E-2
115, -3.449E-2
116, -3.409E-2
117, -3.279E-2
118, -3.299E-2
119, -3.369E-2
120, -3.289E-2
121, -3.369E-2
122, -3.459E-2
123, -3.389E-2
124, -3.319E-2
125, -3.109E-2
126, -3.359E-2
127, -3.359E-2
128, -3.369E-2
129, -3.419E-2
130, -3.569E-2
131, -3.469E-2
132, -3.389E-2
133, -3.449E-2
134, -3.379E-2
135, -3.319E-2
136, -3.299E-2
137, -3.389E-2
138, -3.379E-2
139, -3.319E-2
140, -3.449E-2
141, -3.389E-2
142, -3.399E-2
143, -3.389E-2
144, -3.479E-2
145, -3.469E-2
146, -3.389E-2
147, -3.339E-2
148, -3.319E-2
149, -3.329E-2
150, -3.279E-2
151, -3.379E-2
152, -3.449E-2
153, -3.529E-2
154, -3.479E-2
155, -3.409E-2
156, -3.299E-2
157, -3.349E-2
158, -3.329E-2
159, -3.279E-2
160, -3.259E-2
161, -3.359E-2
162, -3.369E-2
163, -3.439E-2
164, -3.269E-2
165, -3.369E-2
166, -3.499E-2
167, -3.449E-2
168, -3.369E-2
169, -3.319E-2
170, -3.369E-2
171, -3.489E-2
172, -3.529E-2
173, -3.319E-2
174, -3.239E-2
175, -3.379E-2
176, -3.389E-2
177, -3.319E-2
178, -3.269E-2
179, -3.469E-2
180, -3.459E-2
181, -3.369E-2
182, -3.469E-2
183, -3.519E-2
184, -3.399E-2
185, -3.399E-2
186, -3.389E-2
187, -3.339E-2
188, -3.479E-2
189, -3.339E-2
190, -3.399E-2
191, -3.399E-2
192, -3.389E-2
193, -3.469E-2
194, -3.489E-2
195, -3.419E-2
196, -3.399E-2
197, -3.319E-2
198, -3.399E-2
199, -3.519E-2
200, -3.419E-2
201, -3.309E-2
202, -3.399E-2
203, -3.409E-2
204, -3.419E-2
205, -3.469E-2
206, -3.429E-2
207, -3.479E-2
208, -3.349E-2
209, -3.299E-2
210, -3.319E-2
211, -3.409E-2
212, -3.459E-2
213, -3.409E-2
214, -3.419E-2
215, -3.349E-2
216, -3.319E-2
217, -3.309E-2
218, -3.379E-2
219, -3.399E-2
220, -3.399E-2
221, -3.379E-2
222, -3.399E-2
223, -3.389E-2
224, -3.399E-2
225, -3.399E-2
226, -3.379E-2
227, -3.389E-2
228, -3.389E-2
229, -3.449E-2
230, -3.399E-2
231, -3.499E-2
232, -3.389E-2
233, -3.409E-2
234, -3.399E-2
235, -3.329E-2
236, -3.399E-2
237, -3.279E-2
238, -3.379E-2
239, -3.489E-2
240, -3.389E-2
241, -3.399E-2
242, -3.399E-2
243, -3.399E-2
244, -3.339E-2
245, -3.379E-2
246, -3.389E-2
247, -3.399E-2
248, -3.379E-2
249, -3.389E-2
250, -3.399E-2
251, -3.479E-2
252, -3.499E-2
253, -3.419E-2
254, -3.409E-2
255, -3.409E-2
256, -3.409E-2
257, -3.249E-2
258, -3.389E-2
259, -3.389E-2
260, -3.289E-2
261, -3.389E-2
262, -3.489E-2
263, -3.399E-2
264, -3.309E-2
265, -3.379E-2
266, -3.379E-2
267, -3.379E-2
268, -3.379E-2
269, -3.439E-2
270, -3.389E-2
271, -3.329E-2
272, -3.429E-2
273, -3.459E-2
274, -3.389E-2
275, -3.399E-2
276, -3.399E-2
277, -3.389E-2
