1126C18R
2024 Oct 15 17:10
Sample #, Measurement
325, 1.525E-1
326, 1.525E-1
327, 1.523E-1
328, 1.524E-1
329, 1.524E-1
330, 1.526E-1
331, 1.524E-1
332, 1.524E-1
333, 1.526E-1
334, 1.524E-1
335, 1.529E-1
336, 1.528E-1
337, 1.524E-1
338, 1.520E-1
339, 1.522E-1
340, 1.524E-1
341, 1.526E-1
342, 1.529E-1
343, 1.523E-1
344, 1.524E-1
345, 1.527E-1
346, 1.525E-1
347, 1.524E-1
348, 1.527E-1
349, 1.524E-1
350, 1.522E-1
351, 1.526E-1
352, 1.523E-1
353, 1.522E-1
354, 1.524E-1
355, 1.522E-1
356, 1.523E-1
357, 1.525E-1
358, 1.525E-1
359, 1.524E-1
360, 1.523E-1
361, 1.522E-1
362, 1.523E-1
363, 1.525E-1
364, 1.525E-1
365, 1.524E-1
366, 1.525E-1
367, 1.524E-1
368, 1.524E-1
369, 1.525E-1
370, 1.526E-1
371, 1.526E-1
372, 1.528E-1
373, 1.528E-1
374, 1.527E-1
375, 1.529E-1
376, 1.527E-1
377, 1.523E-1
378, 1.525E-1
379, 1.526E-1
380, 1.528E-1
381, 1.524E-1
382, 1.522E-1
383, 1.526E-1
384, 1.528E-1
385, 1.527E-1
386, 1.524E-1
387, 1.524E-1
388, 1.524E-1
389, 1.522E-1
390, 1.525E-1
391, 1.527E-1
392, 1.528E-1
393, 1.524E-1
394, 1.525E-1
395, 1.529E-1
396, 1.526E-1
397, 1.525E-1
398, 1.524E-1
399, 1.523E-1
400, 1.523E-1
401, 1.525E-1
402, 1.523E-1
403, 1.522E-1
404, 1.526E-1
405, 1.525E-1
406, 1.526E-1
407, 1.526E-1
408, 1.529E-1
409, 1.525E-1
410, 1.523E-1
411, 1.527E-1
412, 1.525E-1
413, 1.522E-1
414, 1.522E-1
415, 1.524E-1
416, 1.525E-1
417, 1.523E-1
418, 1.529E-1
419, 1.528E-1
420, 1.528E-1
421, 1.525E-1
422, 1.525E-1
423, 1.526E-1
424, 1.525E-1
425, 1.526E-1
426, 1.526E-1
427, 1.524E-1
428, 1.527E-1
429, 1.527E-1
430, 1.525E-1
431, 1.522E-1
432, 1.525E-1
433, 1.527E-1
434, 1.524E-1
435, 1.522E-1
436, 1.525E-1
437, 1.524E-1
438, 1.523E-1
439, 1.528E-1
440, 1.523E-1
441, 1.524E-1
442, 1.527E-1
443, 1.527E-1
444, 1.524E-1
445, 1.524E-1
446, 1.522E-1
447, 1.526E-1
448, 1.522E-1
449, 1.522E-1
450, 1.524E-1
451, 1.523E-1
452, 1.527E-1
453, 1.527E-1
454, 1.525E-1
455, 1.526E-1
456, 1.522E-1
457, 1.524E-1
458, 1.528E-1
459, 1.529E-1
460, 1.527E-1
461, 1.523E-1
462, 1.526E-1
463, 1.521E-1
464, 1.525E-1
465, 1.523E-1
466, 1.525E-1
467, 1.524E-1
468, 1.525E-1
469, 1.526E-1
470, 1.527E-1
471, 1.528E-1
472, 1.527E-1
473, 1.528E-1
474, 1.522E-1
475, 1.522E-1
476, 1.524E-1
477, 1.526E-1
478, 1.525E-1
479, 1.526E-1
480, 1.526E-1
481, 1.524E-1
482, 1.524E-1
483, 1.524E-1
484, 1.522E-1
485, 1.526E-1
486, 1.525E-1
487, 1.525E-1
488, 1.524E-1
489, 1.526E-1
490, 1.524E-1
491, 1.522E-1
492, 1.522E-1
493, 1.524E-1
494, 1.525E-1
495, 1.528E-1
496, 1.527E-1
497, 1.526E-1
498, 1.525E-1
499, 1.526E-1
500, 1.527E-1
501, 1.523E-1
502, 1.522E-1
503, 1.523E-1
504, 1.525E-1
505, 1.525E-1
506, 1.524E-1
507, 1.525E-1
508, 1.530E-1
509, 1.528E-1
510, 1.527E-1
511, 1.530E-1
512, 1.531E-1
513, 1.526E-1
514, 1.527E-1
515, 1.527E-1
516, 1.526E-1
517, 1.526E-1
518, 1.527E-1
519, 1.527E-1
520, 1.526E-1
521, 1.528E-1
522, 1.530E-1
523, 1.530E-1
524, 1.529E-1
525, 1.527E-1
526, 1.529E-1
527, 1.528E-1
528, 1.527E-1
529, 1.530E-1
530, 1.530E-1
531, 1.530E-1
532, 1.529E-1
533, 1.530E-1
534, 1.532E-1
535, 1.531E-1
536, 1.529E-1
537, 1.528E-1
538, 1.529E-1
539, 1.528E-1
540, 1.529E-1
541, 1.527E-1
542, 1.527E-1
543, 1.530E-1
544, 1.530E-1
545, 1.524E-1
546, 1.523E-1
547, 1.527E-1
548, 1.524E-1
549, 1.526E-1
550, 1.526E-1
551, 1.527E-1
552, 1.529E-1
553, 1.526E-1
554, 1.525E-1
555, 1.527E-1
556, 1.528E-1
557, 1.526E-1
558, 1.525E-1
559, 1.530E-1
560, 1.530E-1
561, 1.530E-1
562, 1.527E-1
563, 1.529E-1
564, 1.526E-1
565, 1.526E-1
566, 1.526E-1
567, 1.527E-1
568, 1.526E-1
569, 1.526E-1
570, 1.526E-1
571, 1.528E-1
572, 1.524E-1
573, 1.525E-1
574, 1.524E-1
575, 1.526E-1
576, 1.524E-1
577, 1.526E-1
578, 1.523E-1
579, 1.524E-1
580, 1.529E-1
581, 1.526E-1
582, 1.527E-1
583, 1.527E-1
584, 1.528E-1
585, 1.527E-1
586, 1.526E-1
587, 1.526E-1
588, 1.526E-1
589, 1.528E-1
590, 1.526E-1
591, 1.526E-1
592, 1.526E-1
593, 1.524E-1
594, 1.526E-1
595, 1.527E-1
596, 1.525E-1
597, 1.527E-1
598, 1.527E-1
599, 1.526E-1
600, 1.524E-1
601, 1.524E-1
602, 1.528E-1
603, 1.530E-1
604, 1.529E-1
605, 1.526E-1
606, 1.526E-1
607, 1.525E-1
608, 1.525E-1
609, 1.526E-1
610, 1.528E-1
611, 1.524E-1
612, 1.524E-1
613, 1.527E-1
614, 1.524E-1
615, 1.527E-1
616, 1.526E-1
617, 1.527E-1
618, 1.530E-1
619, 1.530E-1
620, 1.526E-1
621, 1.524E-1
622, 1.526E-1
623, 1.527E-1
624, 1.527E-1
625, 1.526E-1
626, 1.524E-1
627, 1.522E-1
628, 1.524E-1
629, 1.526E-1
630, 1.525E-1
631, 1.526E-1
632, 1.526E-1
633, 1.526E-1
634, 1.528E-1
635, 1.527E-1
636, 1.526E-1
637, 1.524E-1
638, 1.519E-1
639, 1.518E-1
640, 1.525E-1
641, 1.523E-1
642, 1.524E-1
643, 1.526E-1
644, 1.527E-1
645, 1.532E-1
646, 1.530E-1
647, 1.529E-1
648, 1.526E-1
649, 1.526E-1
650, 1.527E-1
651, 1.524E-1
652, 1.525E-1
653, 1.528E-1
654, 1.526E-1
655, 1.528E-1
656, 1.525E-1
657, 1.526E-1
658, 1.523E-1
659, 1.525E-1
660, 1.529E-1
661, 1.533E-1
662, 1.530E-1
663, 1.527E-1
664, 1.528E-1
665, 1.528E-1
666, 1.527E-1
667, 1.526E-1
668, 1.523E-1
669, 1.524E-1
670, 1.528E-1
671, 1.530E-1
