1126C18R
2024 Oct 15 17:37
Sample #, Measurement
1, 3.039E+1
2, 3.049E+1
3, 3.049E+1
4, 3.049E+1
5, 3.049E+1
6, 3.049E+1
7, 3.049E+1
8, 3.049E+1
9, 3.049E+1
10, 3.049E+1
11, 3.039E+1
12, 3.049E+1
13, 3.049E+1
14, 3.039E+1
15, 3.039E+1
16, 3.049E+1
17, 3.049E+1
18, 3.039E+1
19, 3.039E+1
20, 3.039E+1
21, 3.049E+1
22, 3.049E+1
23, 3.039E+1
24, 3.049E+1
25, 3.039E+1
26, 3.039E+1
27, 3.039E+1
28, 3.039E+1
29, 3.039E+1
30, 3.039E+1
31, 3.039E+1
32, 3.049E+1
33, 3.049E+1
34, 3.049E+1
35, 3.049E+1
36, 3.049E+1
37, 3.039E+1
38, 3.049E+1
39, 3.049E+1
40, 3.049E+1
41, 3.049E+1
42, 3.039E+1
43, 3.039E+1
44, 3.039E+1
45, 3.039E+1
46, 3.039E+1
47, 3.039E+1
48, 3.049E+1
49, 3.049E+1
50, 3.049E+1
51, 3.039E+1
52, 3.039E+1
53, 3.039E+1
54, 3.049E+1
55, 3.049E+1
56, 3.039E+1
57, 3.039E+1
58, 3.039E+1
59, 3.039E+1
60, 3.039E+1
61, 3.039E+1
62, 3.039E+1
63, 3.049E+1
64, 3.039E+1
65, 3.039E+1
66, 3.049E+1
67, 3.049E+1
68, 3.039E+1
69, 3.039E+1
70, 3.039E+1
71, 3.049E+1
72, 3.039E+1
73, 3.039E+1
74, 3.049E+1
75, 3.049E+1
76, 3.039E+1
77, 3.049E+1
78, 3.049E+1
79, 3.049E+1
80, 3.049E+1
81, 3.049E+1
82, 3.039E+1
83, 3.039E+1
84, 3.049E+1
85, 3.049E+1
86, 3.049E+1
87, 3.059E+1
88, 3.059E+1
89, 3.059E+1
90, 3.049E+1
91, 3.049E+1
92, 3.049E+1
93, 3.049E+1
94, 3.049E+1
95, 3.049E+1
96, 3.049E+1
97, 3.049E+1
98, 3.049E+1
99, 3.049E+1
100, 3.049E+1
101, 3.049E+1
102, 3.059E+1
103, 3.049E+1
104, 3.049E+1
105, 3.049E+1
106, 3.049E+1
107, 3.059E+1
108, 3.049E+1
109, 3.049E+1
110, 3.049E+1
111, 3.049E+1
112, 3.049E+1
113, 3.049E+1
114, 3.059E+1
115, 3.049E+1
116, 3.059E+1
117, 3.049E+1
118, 3.059E+1
119, 3.049E+1
120, 3.049E+1
121, 3.049E+1
122, 3.049E+1
123, 3.049E+1
124, 3.049E+1
125, 3.049E+1
126, 3.049E+1
127, 3.049E+1
128, 3.049E+1
129, 3.049E+1
130, 3.039E+1
131, 3.049E+1
132, 3.039E+1
133, 3.049E+1
134, 3.049E+1
135, 3.049E+1
136, 3.049E+1
137, 3.039E+1
138, 3.049E+1
139, 3.039E+1
140, 3.039E+1
141, 3.049E+1
142, 3.049E+1
143, 3.039E+1
144, 3.049E+1
145, 3.049E+1
146, 3.049E+1
147, 3.049E+1
