1126C18R
2024 Oct 15 17:29
Sample #, Measurement
1, 1.792E+1
2, 1.790E+1
3, 1.790E+1
4, 1.807E+1
5, 1.805E+1
6, 1.804E+1
7, 1.801E+1
8, 1.801E+1
9, 1.800E+1
10, 1.800E+1
11, 1.798E+1
12, 1.797E+1
13, 1.796E+1
14, 1.796E+1
15, 1.795E+1
16, 1.795E+1
17, 1.794E+1
18, 1.793E+1
19, 1.792E+1
20, 1.792E+1
21, 1.792E+1
22, 1.792E+1
23, 1.792E+1
24, 1.792E+1
25, 1.792E+1
26, 1.792E+1
27, 1.791E+1
28, 1.791E+1
29, 1.791E+1
30, 1.791E+1
31, 1.790E+1
32, 1.790E+1
33, 1.790E+1
34, 1.789E+1
35, 1.789E+1
36, 1.789E+1
37, 1.789E+1
38, 1.789E+1
39, 1.789E+1
40, 1.788E+1
41, 1.788E+1
42, 1.788E+1
43, 1.788E+1
44, 1.788E+1
45, 1.788E+1
46, 1.788E+1
47, 1.788E+1
48, 1.788E+1
49, 1.788E+1
50, 1.788E+1
51, 1.788E+1
52, 1.788E+1
53, 1.788E+1
54, 1.788E+1
55, 1.788E+1
56, 1.788E+1
57, 1.788E+1
58, 1.787E+1
59, 1.787E+1
60, 1.788E+1
61, 1.788E+1
62, 1.788E+1
63, 1.788E+1
64, 1.788E+1
65, 1.788E+1
66, 1.787E+1
67, 1.787E+1
68, 1.787E+1
69, 1.787E+1
70, 1.788E+1
71, 1.787E+1
72, 1.788E+1
73, 1.787E+1
74, 1.787E+1
75, 1.788E+1
76, 1.788E+1
77, 1.788E+1
78, 1.788E+1
79, 1.788E+1
80, 1.788E+1
81, 1.788E+1
82, 1.788E+1
83, 1.788E+1
84, 1.788E+1
85, 1.787E+1
86, 1.788E+1
87, 1.788E+1
88, 1.788E+1
89, 1.788E+1
90, 1.787E+1
91, 1.788E+1
92, 1.787E+1
93, 1.787E+1
94, 1.787E+1
95, 1.788E+1
96, 1.787E+1
97, 1.787E+1
98, 1.788E+1
99, 1.787E+1
100, 1.787E+1
101, 1.787E+1
102, 1.787E+1
103, 1.787E+1
104, 1.787E+1
105, 1.786E+1
106, 1.786E+1
107, 1.787E+1
108, 1.787E+1
109, 1.786E+1
110, 1.787E+1
111, 1.787E+1
112, 1.788E+1
113, 1.787E+1
114, 1.787E+1
115, 1.787E+1
116, 1.787E+1
117, 1.787E+1
118, 1.787E+1
119, 1.787E+1
120, 1.787E+1
121, 1.787E+1
122, 1.786E+1
123, 1.787E+1
124, 1.785E+1
125, 1.787E+1
126, 1.787E+1
127, 1.787E+1
128, 1.786E+1
129, 1.787E+1
130, 1.786E+1
131, 1.787E+1
132, 1.787E+1
133, 1.787E+1
134, 1.787E+1
135, 1.787E+1
136, 1.787E+1
137, 1.787E+1
138, 1.787E+1
139, 1.788E+1
140, 1.788E+1
141, 1.788E+1
142, 1.788E+1
143, 1.787E+1
144, 1.787E+1
145, 1.787E+1
146, 1.787E+1
147, 1.787E+1
148, 1.787E+1
149, 1.787E+1
150, 1.788E+1
151, 1.788E+1
152, 1.788E+1
153, 1.788E+1
154, 1.787E+1
155, 1.787E+1
156, 1.787E+1
157, 1.787E+1
158, 1.788E+1
159, 1.787E+1
160, 1.787E+1
161, 1.787E+1
162, 1.788E+1
163, 1.788E+1
164, 1.788E+1
165, 1.787E+1
166, 1.787E+1
167, 1.788E+1
168, 1.788E+1
169, 1.788E+1
170, 1.788E+1
171, 1.788E+1
172, 1.787E+1
173, 1.788E+1
174, 1.788E+1
175, 1.787E+1
176, 1.787E+1
177, 1.787E+1
178, 1.787E+1
179, 1.787E+1
180, 1.787E+1
181, 1.787E+1
182, 1.787E+1
183, 1.787E+1
184, 1.787E+1
185, 1.787E+1
186, 1.787E+1
187, 1.787E+1
188, 1.787E+1
189, 1.787E+1
190, 1.787E+1
191, 1.787E+1
192, 1.787E+1
193, 1.788E+1
194, 1.787E+1
195, 1.787E+1
196, 1.787E+1
197, 1.787E+1
198, 1.787E+1
199, 1.787E+1
200, 1.787E+1
201, 1.787E+1
