rotor_step,raw_data,averaged,stdev
"[0, 0]","[ 23.11437798  23.10437965  23.11437798  23.11437798  23.11437798
  23.11437798  23.12437439  23.17436218  23.73422623  24.49404144
  25.69375038  27.16339302  28.8129921   30.50258064  32.04220581
  33.47185898  34.62157822  35.49136734  62.0848999   -0.49987841
 -12.99683857  -9.69764137  -3.49914885   1.79956234   5.49866247
   7.19824934   7.9980545   14.55645943  13.87662411  11.01731968
   7.97805929   5.58864069   3.92904425   2.98927283   2.60936522
   2.85930443   3.51914406   4.64886904   6.1585021    7.91807413
   9.98757076  12.2070303   14.61644459  17.1158371   19.64522171
  22.13461494  24.56402397  26.883461  ]",16.118579275906086,13.512870612109907
"[500, 0]","[31.89224243 32.29214478 32.89199829 33.59183121 33.69180679 33.69180679
 33.69180679 33.79178238 33.79178238 33.79178238 33.89175797 33.89175797
 34.39163589 34.59158707 34.49161148 34.09170914 34.09170914 34.49161148
 34.19168472 34.19168472 34.19168472 34.19168472 34.19168472 34.29166031
 34.19168472 34.29166031 34.19168472 34.29166031 34.29166031 34.29166031
 34.29166031 34.29166031 34.29166031 34.29166031 34.29166031 34.29166031
 34.29166031 34.29166031 34.39163589 34.39163589 34.39163589 34.49161148
 34.49161148 34.39163589 34.49161148 34.49161148 34.49161148 34.49161148]",34.097957372665405,0.5236438007400883
"[1000, 0]","[35.99124527 35.99124527 35.99124527 35.99124527 36.09122086 36.09122086
 36.09122086 36.09122086 36.09122086 36.09122086 36.19119644 36.09122086
 36.19119644 36.19119644 36.19119644 36.19119644 36.19119644 36.19119644
 36.19119644 36.19119644 36.19119644 36.19119644 36.19119644 36.19119644
 36.19119644 36.19119644 36.19119644 36.19119644 36.29117203 36.19119644
 36.19119644 36.19119644 36.19119644 36.19119644 36.19119644 36.19119644
 36.29117203 36.19119644 36.19119644 36.19119644 36.19119644 36.19119644
 36.19119644 36.19119644 36.19119644 36.19119644 36.19119644 36.29117203]",36.166202545166016,0.06920496565480452
"[1500, 0]","[35.7912941  35.7912941  35.7912941  35.7912941  35.7912941  35.7912941
 35.7912941  35.7912941  35.69131851 35.69131851 35.59134293 35.69131851
 35.69131851 35.69131851 35.69131851 35.7912941  35.69131851 35.59134293
 35.59134293 35.59134293 35.69131851 35.69131851 35.59134293 35.59134293
 35.59134293 35.59134293 35.59134293 35.59134293 35.69131851 35.69131851
 35.69131851 35.7912941  35.69131851 35.69131851 35.69131851 35.69131851
 35.69131851 35.69131851 35.69131851 35.59134293 35.69131851 35.59134293
 35.69131851 35.69131851 35.69131851 35.59134293 35.69131851 35.69131851]",35.6850700378418,0.06892230293918432
"[2000, 0]","[32.99197388 33.39187622 33.39187622 32.89199829 33.29190063 32.79202271
 33.19192505 33.19192505 33.19192505 33.19192505 33.19192505 33.19192505
 33.19192505 33.19192505 33.19192505 33.19192505 33.19192505 33.09194946
 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946
 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946
 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946
 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946
 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946 33.09194946]",33.11902618408203,0.0951511289085881
"[2500, 0]","[28.69302177 28.4930687  28.39309311 28.59304619 28.69302177 29.09292412
 29.09292412 28.69302177 28.99294853 28.99294853 28.19314194 28.39309311
 28.4930687  28.29311752 28.39309311 28.69302177 28.69302177 28.69302177
 28.69302177 28.69302177 28.69302177 28.69302177 28.69302177 28.69302177
 28.69302177 28.59304619 28.59304619 28.69302177 28.69302177 28.69302177
 28.69302177 28.59304619 28.59304619 28.59304619 28.59304619 28.59304619
 28.59304619 28.59304619 28.59304619 28.59304619 28.59304619 28.59304619
 28.59304619 28.59304619 28.59304619 28.59304619 28.59304619 28.59304619]",28.634702404340107,0.16431933081099132
"[3000, 0]","[26.87346268 26.43357086 25.78372765 25.12388802 24.64400482 24.26409721
 24.00416183 23.78421402 23.48428726 23.46429253 23.44429779 23.42430115
 23.40430641 23.38431168 23.37431335 23.35431862 23.35431862 23.3443222
 23.32432556 23.31432915 23.30433083 23.30433083 23.28433609 23.27433777
 23.26434135 23.26434135 23.25434303 23.25434303 23.24434662 23.2343483
 23.2343483  23.22434998 23.22434998 23.22434998 23.22434998 23.22434998
 23.22434998 23.21435356 23.20435524 23.20435524 23.19435883 23.19435883
 23.20435524 23.19435883 23.19435883 23.1843605  23.1843605  23.1843605 ]",23.58342989285787,0.8164608197869913
"[3500, 0]","[16.94587708 16.89588928 16.92588234 16.93588066 16.9558754  16.9558754
 16.97587013 16.94587708 16.94587708 16.96587372 16.96587372 16.96587372
 16.9558754  16.96587372 16.97587013 16.93588066 16.9558754  16.94587708
 17.10583878 17.08584404 17.07584572 17.07584572 17.05585098 17.04585266
 17.03585625 17.03585625 17.02585793 17.00586319 17.00586319 16.99586487
 16.99586487 16.98586845 16.96587372 16.96587372 16.9558754  16.9558754
 16.9558754  16.9558754  16.9558754  16.93588066 16.92588234 16.92588234
 16.92588234 16.92588234 16.92588234 16.91588593 16.91588593 16.91588593]",16.97232969601949,0.04933743085993086
"[4000, 0]","[10.7873764  10.81736851 10.82736588 10.81736851 10.85735893 10.84736156
 10.82736588 10.82736588 10.84736156 10.85735893 10.81736851 10.81736851
 10.80737114 10.81736851 10.79737377 10.82736588 10.7873764  10.81736851
 10.79737377 10.81736851 10.81736851 10.79737377 10.79737377 10.79737377
 10.76738071 10.76738071 10.87735367 10.87735367 10.8673563  10.84736156
 10.8373642  10.8373642  10.8373642  10.8373642  10.82736588 10.82736588
 10.81736851 10.80737114 10.80737114 10.80737114 10.79737377 10.79737377
 10.79737377 10.79737377 10.79737377 10.79737377 10.79737377 10.79737377]",10.817785263061523,0.025073541266494553
"[4500, 0]","[5.56864548 5.6086359  5.58864069 5.59863806 5.61863327 5.61863327
 5.57864285 5.59863806 5.57864285 5.6086359  5.59863806 5.57864285
 5.61863327 5.58864069 5.61863327 5.59863806 5.59863806 5.57864285
 5.61863327 5.61863327 5.58864069 5.57864285 5.57864285 5.57864285
 5.56864548 5.59863806 5.57864285 5.64862585 5.57864285 5.63862848
 5.54865026 5.61863327 5.54865026 5.6086359  5.6086359  5.6086359
 5.6086359  5.59863806 5.59863806 5.58864069 5.57864285 5.57864285
 5.57864285 5.56864548 5.56864548 5.56864548 5.56864548 5.56864548]",5.592389643192291,0.02146426322197899
"[5000, 0]","[1.98451734 2.37342286 2.39741683 2.31643653 2.22545886 2.14947724
 2.08849216 2.03250575 2.00151324 1.97951853 1.96352243 1.95152533
 1.94052804 1.93352973 1.93153024 1.92553174 1.92153263 1.92053294
 1.91453433 1.90853584 1.90553653 1.90453684 1.90253735 1.90253735
 1.90153754 1.90053773 1.89753854 1.89853823 1.89453924 1.89353943
 1.89253974 1.88754094 1.88254213 1.88154244 1.87954295 1.88054264
 1.87754333 1.87754333 1.87454414 1.87154484 1.87054503 1.86754584
 1.88854074 1.88554144 1.88454163 1.88154244 1.88054264 1.87954295]",1.9521918868025143,0.12742787850572915
"[5500, 0]","[0.21094869 0.21394797 0.21494773 0.21094869 0.21394797 0.21494773
 0.21594748 0.21594748 0.21694724 0.21894675 0.21694724 0.21694724
 0.21594748 0.21494773 0.21394797 0.21394797 0.20994894 0.20794943
 0.20495015 0.20195088 0.19795185 0.18485504 0.23244348 0.23904186
 0.23214355 0.222046   0.21284825 0.20634982 0.20045125 0.19365291
 0.18925397 0.18705451 0.18705451 0.18565485 0.1846551  0.1842552
 0.18315546 0.18265559 0.18395527 0.18525495 0.18545491 0.18585481
 0.18455513 0.18185578 0.17925641 0.17785674 0.17755683 0.17685699]",0.20185299590229988,0.016715476655044026
"[6000, 0]","[0.72882277 0.73282176 0.73682082 0.73882031 0.74081981 0.74281937
 0.74281937 0.74381912 0.74481887 0.74381912 0.74581861 0.74281937
 0.74381912 0.74181956 0.74381912 0.74281937 0.74181956 0.74181956
 0.74481887 0.74481887 0.74181956 0.74581861 0.74581861 0.73682082
 0.73782057 0.73882031 0.73882031 0.73982006 0.74081981 0.74081981
 0.73882031 0.73782057 0.73782057 0.73782057 0.73782057 0.73782057
 0.73782057 0.73782057 0.73782057 0.73682082 0.73682082 0.73782057
 0.73782057 0.73782057 0.73782057 0.73782057 0.73882031 0.73882031]",0.7399867027997971,0.003441142238048347
"[6500, 0]","[ 6.2784729   0.00999757 -1.10973001 -0.54986626  0.2799319   1.06973982
  1.67959142  2.11948442  2.45940185  2.71933842  2.90929222  3.03926063
  3.14923406  3.18922424  3.25920725  3.32919025  3.32919025  3.33918786
  3.33918786  3.33918786  3.34918523  3.34918523  3.38917565  3.35918283
  3.40917063  3.36918044  3.36918044  3.36918044  3.37917805  3.37917805
  3.37917805  3.37917805  3.37917805  3.37917805  3.37917805  3.38917565
  3.38917565  3.38917565  3.38917565  3.38917565  3.39917326  3.39917326
  3.39917326  3.39917326  3.40917063  3.40917063  3.40917063  3.40917063]",2.9578221991153746,1.1900396024155302
"[7000, 0]","[7.89807892 7.88808107 7.85808849 7.87808371 7.84809113 7.86808586
 7.85808849 7.82809591 7.86808586 7.82809591 7.84809113 7.84809113
 7.85808849 7.83809328 7.84809113 7.83809328 7.85808849 7.85808849
 7.85808849 7.88808107 7.88808107 7.88808107 7.78810549 7.90807629
 7.8081007  7.81809807 7.81809807 7.81809807 7.82809591 7.83809328
 7.84809113 7.84809113 7.84809113 7.84809113 7.85808849 7.85808849
 7.85808849 7.85808849 7.85808849 7.86808586 7.86808586 7.88808107
 7.88808107 7.88808107 7.88808107 7.88808107 7.89807892 7.89807892]",7.858713338772456,0.02624607306275112
