rotor_step,raw_data,averaged,stdev
"[0, 0]","[-0.00349915 -0.0036991  -0.00449891 -0.00489881 -0.00419898 -0.0036991
 -0.004099   -0.00509876 -0.00629847 -0.00749818 -0.00949769 -0.01209706
 -0.01649599 -0.01989516 -0.02349429 -0.02629361 -0.02809317 -0.03059256
 -0.03189224 -0.03259207 -0.03199222 -0.03039261 -0.02939285 -0.02659353
 -0.02499392 -0.01989516 -0.01509633 -0.01079737 -0.00509876 -0.00019995
  0.00539869  0.01009754  0.01429652  0.02049502  0.02609365  0.03049259
  0.03369181  0.03589127  0.03789078  0.04049015  0.04178984  0.04248967
  0.04298954  0.04128996  0.03979032  0.03819071  0.03519144  0.03259207]",0.002005762247790699,0.02550354609292496
"[500, 0]","[0.03919047 0.03969035 0.03939042 0.04019023 0.0390905  0.03919047
 0.03839067 0.03959037 0.03879057 0.03999028 0.03979032 0.0402902
 0.04009025 0.03939042 0.0394904  0.03889054 0.03839067 0.03839067
 0.03849064 0.04019023 0.04089006 0.04079008 0.04009025 0.0398903
 0.03999028 0.0390905  0.03929045 0.03929045 0.03849064 0.04019023
 0.0402902  0.04049015 0.03939042 0.03929045 0.03879057 0.04009025
 0.04059013 0.03959037 0.03939042 0.03959037 0.04039018 0.04049015
 0.04039018 0.03899052 0.03879057 0.03899052 0.03939042 0.04009025]",0.039582042333980404,0.0006724655669765863
"[1000, 0]","[0.04248967 0.04268962 0.0435894  0.04438921 0.04368938 0.04418926
 0.04488908 0.04418926 0.04308952 0.04218974 0.04148991 0.04288957
 0.04278959 0.04158989 0.04368938 0.0435894  0.04278959 0.04408928
 0.04488908 0.04328947 0.04228972 0.04308952 0.04308952 0.04248967
 0.04408928 0.04308952 0.0431895  0.0431895  0.04308952 0.04418926
 0.04328947 0.0439893  0.04338945 0.0431895  0.0431895  0.04328947
 0.04328947 0.04338945 0.04348942 0.04338945 0.0431895  0.04258964
 0.04338945 0.04348942 0.04408928 0.04338945 0.04328947 0.0439893 ]",0.04332488061239322,0.0007011651886077675
"[1500, 0]","[0.04258964 0.04238969 0.04258964 0.04248967 0.04268962 0.04238969
 0.04118998 0.04238969 0.04228972 0.04228972 0.04218974 0.04238969
 0.0431895  0.04178984 0.04238969 0.04238969 0.04238969 0.04148991
 0.04218974 0.04218974 0.04218974 0.04208976 0.04208976 0.04208976
 0.04138993 0.04188981 0.04208976 0.04338945 0.04228972 0.04338945
 0.04228972 0.04228972 0.04218974 0.04208976 0.04148991 0.04208976
 0.04218974 0.04208976 0.04138993 0.04198979 0.04278959 0.04228972
 0.04348942 0.04328947 0.04338945 0.0431895  0.04238969 0.04059013]",0.04229804656157891,0.0005814627612395198
"[2000, 0]","[0.0361912  0.03689103 0.03649113 0.03639115 0.03769083 0.03759086
 0.03709098 0.03749088 0.03749088 0.03749088 0.03759086 0.03679105
 0.03739091 0.03849064 0.03759086 0.03739091 0.03739091 0.03569132
 0.0365911  0.03709098 0.0361912  0.036991   0.036991   0.03719096
 0.03709098 0.0361912  0.03539139 0.03629117 0.03609122 0.03679105
 0.03809074 0.03819071 0.03859062 0.03829069 0.03839067 0.03849064
 0.03749088 0.03749088 0.03739091 0.03639115 0.03649113 0.03609122
 0.03629117 0.03609122 0.03539139 0.03509147 0.03569132 0.03589127]",0.03695559618063271,0.0008771618501460344
"[2500, 0]","[0.02629361 0.02649356 0.02689346 0.02729336 0.02719339 0.02779324
 0.02669351 0.02659353 0.02659353 0.02749331 0.02699344 0.02769327
 0.02719339 0.02669351 0.0258937  0.02619363 0.02749331 0.02859305
 0.02899295 0.02719339 0.02599368 0.02629361 0.0258937  0.02579373
 0.02719339 0.02799319 0.02659353 0.02599368 0.02649356 0.02759329
 0.02779324 0.02709341 0.02799319 0.02969278 0.0283931  0.02659353
 0.02639358 0.02689346 0.02719339 0.02669351 0.02719339 0.02779324
 0.02719339 0.02619363 0.02629361 0.02619363 0.02709341 0.02789322]",0.02705592072258393,0.000830617373212145
"[3000, 0]","[0.01469643 0.01589613 0.01679592 0.01629604 0.01579616 0.01539626
 0.01509633 0.0147964  0.01539626 0.01499635 0.01589613 0.01659596
 0.01599611 0.01689589 0.01629604 0.01559621 0.01629604 0.01599611
 0.0151963  0.01469643 0.01499635 0.01599611 0.01599611 0.0147964
 0.01499635 0.01639601 0.01579616 0.01579616 0.01579616 0.01509633
 0.01489638 0.01509633 0.01669594 0.01499635 0.01569618 0.01669594
 0.01649599 0.01589613 0.01659596 0.01589613 0.01589613 0.01489638
 0.01389662 0.01449647 0.01549623 0.01549623 0.01609609 0.01499635]",0.01563578099012375,0.0006874431927717006
"[3500, 0]","[0.00239942 0.00169959 0.00219947 0.00299927 0.00259937 0.00139966
 0.00239942 0.00239942 0.00269934 0.00379908 0.00309925 0.00289929
 0.00359912 0.0032992  0.00209949 0.00169959 0.00199951 0.00159961
 0.00249939 0.00289929 0.00229944 0.00299927 0.00269934 0.00269934
 0.00179956 0.00199951 0.00239942 0.00249939 0.00249939 0.00159961
 0.00209949 0.00219947 0.00289929 0.00339917 0.00259937 0.00289929
 0.00229944 0.00109973 0.00159961 0.00209949 0.00239942 0.00269934
 0.00239942 0.00199951 0.0032992  0.00319922 0.00279932 0.00269934]",0.0024681498155890345,0.0005801448475863709
"[4000, 0]","[-0.01049745 -0.01129725 -0.01159718 -0.0106974  -0.00869789 -0.00959767
 -0.01009754 -0.01079737 -0.00949769 -0.00969764 -0.00989759 -0.0106974
 -0.01079737 -0.01019752 -0.00969764 -0.00879786 -0.00949769 -0.01009754
 -0.00999757 -0.01089735 -0.0106974  -0.01079737 -0.0102975  -0.01169716
 -0.01079737 -0.00969764 -0.0106974  -0.01059742 -0.01079737 -0.0106974
 -0.01159718 -0.01229701 -0.01189711 -0.0110973  -0.01039747 -0.00949769
 -0.00879786 -0.00909779 -0.00989759 -0.00939771 -0.01139723 -0.0102975
 -0.01059742 -0.01119728 -0.01009754 -0.00949769 -0.0102975  -0.0102975 ]",-0.010364146321080625,0.0008158727836281893
"[4500, 0]","[-0.02149477 -0.02199465 -0.02089492 -0.02029506 -0.02109487 -0.02149477
 -0.02059499 -0.02109487 -0.02119485 -0.02029506 -0.02099489 -0.02029506
 -0.02089492 -0.02109487 -0.02159475 -0.0213948  -0.02149477 -0.02109487
 -0.02129482 -0.02149477 -0.02089492 -0.02039504 -0.02009511 -0.02149477
 -0.02079494 -0.02009511 -0.02079494 -0.02029506 -0.02029506 -0.02059499
 -0.02169472 -0.02119485 -0.0213948  -0.02079494 -0.02089492 -0.02089492
 -0.02079494 -0.02129482 -0.02149477 -0.02169472 -0.02069497 -0.02099489
 -0.02159475 -0.02029506 -0.02039504 -0.02099489 -0.02089492 -0.0213948 ]",-0.020984480118689437,0.00047608402018466415
"[5000, 0]","[-0.02829312 -0.02909292 -0.03009268 -0.028793   -0.02799319 -0.02979276
 -0.02859305 -0.02759329 -0.02769327 -0.02819314 -0.02929288 -0.028793
 -0.0295928  -0.03029263 -0.02899295 -0.0291929  -0.02869302 -0.02869302
 -0.02859305 -0.02789322 -0.02849307 -0.02859305 -0.02929288 -0.0291929
 -0.02939285 -0.028793   -0.0291929  -0.02819314 -0.028793   -0.02949283
 -0.02969278 -0.02799319 -0.028793   -0.028793   -0.02939285 -0.02889297
 -0.02899295 -0.02979276 -0.02749331 -0.028793   -0.02889297 -0.02929288
 -0.02899295 -0.02899295 -0.02899295 -0.02969278 -0.02909292 -0.02829312]",-0.02888464244703452,0.0006209479463490328
"[5500, 0]","[-0.03279202 -0.0320922  -0.03189224 -0.0320922  -0.032892   -0.03219217
 -0.03299198 -0.03159232 -0.03199222 -0.03269205 -0.03319193 -0.03429166
 -0.03419169 -0.03329191 -0.03379178 -0.03329191 -0.03159232 -0.03259207
 -0.03149234 -0.03199222 -0.03259207 -0.0324921  -0.03239212 -0.03309195
 -0.03269205 -0.03319193 -0.03259207 -0.03189224 -0.03109244 -0.03169229
 -0.03339188 -0.03319193 -0.03259207 -0.03269205 -0.03319193 -0.03309195
 -0.03179227 -0.03189224 -0.03389176 -0.03259207 -0.03219217 -0.0324921
 -0.03359183 -0.03279202 -0.03279202 -0.03279202 -0.032892   -0.03189224]",-0.032633730210363865,0.0007077693917737075
"[6000, 0]","[-0.03129239 -0.03129239 -0.03079251 -0.03119241 -0.03119241 -0.02989273
 -0.03049259 -0.03109244 -0.03179227 -0.03169229 -0.03189224 -0.03109244
 -0.03059256 -0.03069254 -0.03109244 -0.03049259 -0.03099246 -0.03109244
 -0.03109244 -0.03019266 -0.03189224 -0.03269205 -0.03119241 -0.0295928
 -0.03119241 -0.03169229 -0.03039261 -0.03119241 -0.03119241 -0.03119241
 -0.03119241 -0.03109244 -0.03039261 -0.03109244 -0.03109244 -0.03239212
 -0.0324921  -0.03129239 -0.03069254 -0.03119241 -0.03139237 -0.03039261
 -0.03049259 -0.02999271 -0.03179227 -0.032892   -0.03199222 -0.03119241]",-0.031150757956008118,0.0006816918977421819
"[6500, 0]","[-0.02439407 -0.02449404 -0.0254938  -0.02629361 -0.02629361 -0.02569375
 -0.02579373 -0.02559378 -0.02609365 -0.02539383 -0.02609365 -0.02619363
 -0.0254938  -0.02559378 -0.02659353 -0.02649356 -0.02609365 -0.02519387
 -0.02499392 -0.0254938  -0.02579373 -0.02529385 -0.02449404 -0.02559378
 -0.02639358 -0.02569375 -0.024694   -0.02559378 -0.02619363 -0.02609365
 -0.02579373 -0.02659353 -0.02489395 -0.02499392 -0.02559378 -0.02559378
 -0.02559378 -0.02489395 -0.02499392 -0.02609365 -0.02659353 -0.02639358
 -0.02629361 -0.02529385 -0.02499392 -0.0250939  -0.02489395 -0.024694  ]",-0.025602107557157677,0.0006073855784544963
