rotor_step,raw_data,averaged,stdev
"[0, 0]","[ 0.02319436  0.02319436  0.02259451  0.02309438  0.0217947   0.0213948
  0.02069497  0.0213948   0.02249453  0.02519387  0.02719339  0.02979276
  0.03489152  0.03999028  0.04348942  0.04558891  0.04788835  0.04978789
  0.05068767  0.05038775  0.05048772  0.04958794  0.04838823  0.04608879
  0.0431895   0.03839067  0.03359183  0.02939285  0.02389419  0.01689589
  0.01269691  0.00719825  0.00259937 -0.00209949 -0.00769813 -0.01299684
 -0.01729579 -0.01989516 -0.0221946  -0.02249453 -0.02449404 -0.0250939
 -0.02489395 -0.02389419 -0.02229458 -0.01979519 -0.01559621 -0.01269691]",0.016118996927010205,0.025989843590729984
"[500, 0]","[0.04878814 0.04978789 0.04908806 0.04828826 0.0476884  0.04878814
 0.04908806 0.04928802 0.04958794 0.04978789 0.04948797 0.04948797
 0.04818828 0.04978789 0.04978789 0.05078765 0.04978789 0.04878814
 0.04878814 0.05008782 0.04898809 0.05008782 0.04988787 0.05038775
 0.05008782 0.0505877  0.04938799 0.04918804 0.04858818 0.04908806
 0.04918804 0.05008782 0.0505877  0.05028777 0.04948797 0.04948797
 0.04968792 0.04958794 0.04978789 0.05078765 0.0505877  0.04858818
 0.04958794 0.04968792 0.04958794 0.04888811 0.04948797 0.04938799]",0.049504629258687295,0.0006766336936786718
"[1000, 0]","[0.05228728 0.05198736 0.05208733 0.05218731 0.05218731 0.05218731
 0.05218731 0.05228728 0.05308709 0.05218731 0.05228728 0.05238726
 0.05208733 0.05208733 0.05228728 0.05308709 0.05208733 0.05208733
 0.05368694 0.05228728 0.05218731 0.05208733 0.05118755 0.05208733
 0.05328704 0.05338702 0.05248724 0.05238726 0.05248724 0.05328704
 0.05258721 0.0542868  0.05278716 0.05288714 0.05278716 0.05298711
 0.05288714 0.05198736 0.05268719 0.05188738 0.05268719 0.0538869
 0.05278716 0.05258721 0.05168743 0.05118755 0.05238726 0.05268719]",0.05249140132218599,0.0005984494493448719
"[1500, 0]","[0.05088763 0.05088763 0.05108758 0.04978789 0.04968792 0.04958794
 0.05078765 0.05158745 0.05088763 0.05078765 0.05078765 0.05078765
 0.05068767 0.04988787 0.04938799 0.05038775 0.05048772 0.0505877
 0.0505877  0.0505877  0.05078765 0.05048772 0.05068767 0.05068767
 0.05048772 0.05068767 0.0505877  0.0505877  0.05048772 0.05068767
 0.04898809 0.04958794 0.0501878  0.05038775 0.05108758 0.05028777
 0.0501878  0.05028777 0.05028777 0.05038775 0.05048772 0.05038775
 0.05038775 0.05028777 0.04948797 0.05008782 0.0501878  0.0501878 ]",0.050406493013724685,0.0004806184320458218
"[2000, 0]","[0.04368938 0.04518901 0.04418926 0.04498906 0.04488908 0.04498906
 0.04498906 0.04378935 0.04238969 0.04288957 0.04378935 0.04368938
 0.04428923 0.0435894  0.04278959 0.04238969 0.04238969 0.04238969
 0.04368938 0.04238969 0.04368938 0.04288957 0.0435894  0.04348942
 0.04278959 0.04438921 0.04488908 0.04378935 0.04368938 0.0435894
 0.04348942 0.04348942 0.04268962 0.0435894  0.04468913 0.04378935
 0.0435894  0.04348942 0.04368938 0.04368938 0.04258964 0.04348942
 0.04368938 0.0435894  0.04368938 0.04368938 0.04368938 0.04348942]",0.04363105717735986,0.0007363205463492016
"[2500, 0]","[0.03439164 0.03469156 0.03409171 0.03449161 0.03479154 0.03569132
 0.0357913  0.03559135 0.03439164 0.03369181 0.03439164 0.03519144
 0.03469156 0.03419169 0.03369181 0.03489152 0.03409171 0.03489152
 0.03489152 0.03489152 0.0357913  0.03509147 0.03489152 0.03509147
 0.03509147 0.03429166 0.03489152 0.03479154 0.03479154 0.03479154
 0.03489152 0.03369181 0.03479154 0.03299198 0.03389176 0.03449161
 0.03529142 0.03549137 0.03469156 0.03469156 0.03409171 0.03469156
 0.03469156 0.03409171 0.03449161 0.03519144 0.03479154 0.03459159]",0.03467698488384485,0.0005648070078969526
"[3000, 0]","[0.02299441 0.02309438 0.02309438 0.02279446 0.02289443 0.02429409
 0.02429409 0.02239455 0.02299441 0.02289443 0.02279446 0.02209463
 0.02209463 0.02269448 0.02289443 0.0217947  0.0213948  0.0217947
 0.02199465 0.02339431 0.02289443 0.02149477 0.02149477 0.02279446
 0.02369424 0.02299441 0.02349429 0.02289443 0.02149477 0.02149477
 0.02229458 0.0217947  0.02259451 0.02379421 0.02429409 0.02289443
 0.02279446 0.02329434 0.02289443 0.02199465 0.02209463 0.02229458
 0.02239455 0.02209463 0.02269448 0.02309438 0.02269448 0.0217947 ]",0.022650742010834318,0.0007354913224830427
"[3500, 0]","[0.00989759 0.00919776 0.00859791 0.00809803 0.00879786 0.00879786
 0.00939771 0.00949769 0.0102975  0.01049745 0.01139723 0.01049745
 0.00949769 0.00839796 0.00809803 0.00899781 0.00949769 0.01049745
 0.00949769 0.00889784 0.00999757 0.00969764 0.00969764 0.00969764
 0.00999757 0.00899781 0.00879786 0.00989759 0.00989759 0.00919776
 0.00899781 0.00959767 0.00939771 0.00999757 0.00869789 0.00789808
 0.00759815 0.00939771 0.00849793 0.00829798 0.00749818 0.0077981
 0.00859791 0.00809803 0.00789808 0.00809803 0.00879786 0.01059742]",0.009166520923220864,0.0008801638069505068
"[4000, 0]","[-0.00469886 -0.00559864 -0.00479883 -0.00639844 -0.00649842 -0.00529871
 -0.00499878 -0.00609852 -0.00509876 -0.00489881 -0.00479883 -0.00499878
 -0.00519874 -0.00509876 -0.00469886 -0.00499878 -0.00429895 -0.00309925
 -0.00239942 -0.00339917 -0.00359912 -0.00339917 -0.00449891 -0.00439893
 -0.00399903 -0.00439893 -0.00459888 -0.00419898 -0.00389905 -0.00399903
 -0.00459888 -0.00449891 -0.00419898 -0.00419898 -0.00419898 -0.00449891
 -0.00509876 -0.00589857 -0.00499878 -0.00419898 -0.00549866 -0.00469886
 -0.00439893 -0.00499878 -0.00589857 -0.00689832 -0.00649842 -0.00589857]",-0.0047821704696010174,0.0009021694022202509
"[4500, 0]","[-0.01639601 -0.01599611 -0.01559621 -0.01509633 -0.01559621 -0.01539626
 -0.01499635 -0.01579616 -0.01659596 -0.01659596 -0.01569618 -0.01649599
 -0.01689589 -0.01659596 -0.01609609 -0.01559621 -0.01559621 -0.01499635
 -0.01599611 -0.0143965  -0.0151963  -0.01539626 -0.01539626 -0.01659596
 -0.01609609 -0.01499635 -0.01699587 -0.01679592 -0.0143965  -0.01559621
 -0.0151963  -0.01589613 -0.01559621 -0.01619606 -0.01609609 -0.01659596
 -0.01579616 -0.01639601 -0.01579616 -0.01579616 -0.01509633 -0.01489638
 -0.01599611 -0.01629604 -0.01679592 -0.01659596 -0.01649599 -0.01729579]",-0.015889885757739346,0.0006754237474412562
