rotor_step,raw_data,averaged,stdev
0,"[0.03789078 0.03839067 0.03899052 0.03999028 0.03899052 0.03889054
 0.03889054 0.03809074 0.03889054 0.03889054 0.03829069 0.03879057
 0.03879057 0.03809074 0.03859062 0.03869059 0.0398903  0.03939042
 0.03889054 0.03899052 0.0394904  0.03819071 0.03739091 0.03869059
 0.03889054 0.04069011 0.03899052 0.03889054 0.0390905  0.03839067
 0.03879057 0.03899052 0.0390905  0.03809074 0.03899052 0.0390905
 0.03899052 0.03969035 0.0398903  0.0390905  0.03919047 0.03839067
 0.03789078 0.03779081 0.03959037 0.04009025 0.04049015 0.03809074]",0.038900957675650716,0.0006818170282916607
2000,"[0.03889054 0.03799076 0.03759086 0.03779081 0.03859062 0.03859062
 0.03879057 0.0398903  0.03789078 0.03889054 0.03879057 0.03789078
 0.03879057 0.03879057 0.03879057 0.03879057 0.03869059 0.03869059
 0.03739091 0.03759086 0.03849064 0.03779081 0.03849064 0.03849064
 0.03849064 0.03759086 0.03679105 0.03679105 0.03669108 0.03669108
 0.03689103 0.03709098 0.03629117 0.03499149 0.03729093 0.03679105
 0.03599125 0.03469156 0.03539139 0.03569132 0.03589127 0.0357913
 0.03559135 0.03639115 0.03639115 0.03559135 0.03549137 0.03469156]",0.037340919875229396,0.0013264848245802565
4000,"[0.03469156 0.03399174 0.03499149 0.03429166 0.03419169 0.03349186
 0.03359183 0.03509147 0.03509147 0.03339188 0.03309195 0.03379178
 0.03369181 0.03259207 0.03269205 0.03299198 0.03359183 0.03399174
 0.03349186 0.03299198 0.03219217 0.03159232 0.03259207 0.03279202
 0.03199222 0.03129239 0.03169229 0.03309195 0.032892   0.03049259
 0.03029263 0.03069254 0.03109244 0.03129239 0.03029263 0.03029263
 0.02999271 0.03159232 0.03019266 0.02949283 0.02989273 0.03049259
 0.02999271 0.02929288 0.02899295 0.02989273 0.03009268 0.02899295]",0.03206720214802772,0.0017701040838672291
6000,"[0.02829312 0.02809317 0.02759329 0.02889297 0.0291929  0.0283931
 0.02859305 0.02849307 0.02809317 0.02769327 0.02829312 0.02719339
 0.02789322 0.02809317 0.02729336 0.02569375 0.02529385 0.02579373
 0.02689346 0.02619363 0.02649356 0.02579373 0.02579373 0.02609365
 0.02449404 0.02489395 0.02499392 0.02529385 0.02429409 0.024694
 0.02499392 0.02399416 0.02369424 0.02349429 0.02419412 0.02349429
 0.02359426 0.02199465 0.02279446 0.02259451 0.02269448 0.02389419
 0.02419412 0.02499392 0.02429409 0.02489395 0.0250939  0.02499392]",0.025722911503786843,0.0019159063506676843
8000,"[0.02489395 0.02449404 0.02319436 0.02339431 0.02429409 0.02339431
 0.02429409 0.02529385 0.02489395 0.02429409 0.02349429 0.02429409
 0.0258937  0.02409414 0.02349429 0.02359426 0.02309438 0.02519387
 0.02599368 0.02569375 0.02569375 0.02369424 0.02449404 0.02449404
 0.02419412 0.02329434 0.02439407 0.02449404 0.02339431 0.02389419
 0.02439407 0.0254938  0.02449404 0.02519387 0.02539383 0.024694
 0.02359426 0.02379421 0.02439407 0.02399416 0.02379421 0.02439407
 0.02479397 0.02529385 0.02519387 0.02459402 0.02529385 0.02459402]",0.024431558907963336,0.0007580003730165271
10000,"[0.02459402 0.02449404 0.02449404 0.02499392 0.024694   0.02519387
 0.02569375 0.024694   0.02519387 0.02609365 0.0258937  0.02659353
 0.02599368 0.02609365 0.02529385 0.0258937  0.02579373 0.02539383
 0.02759329 0.02749331 0.0283931  0.02759329 0.02819314 0.02789322
 0.02699344 0.02709341 0.02829312 0.02949283 0.02699344 0.02739334
 0.02819314 0.02829312 0.0283931  0.028793   0.0291929  0.03009268
 0.02969278 0.02929288 0.03029263 0.03049259 0.02979276 0.02989273
 0.0295928  0.02979276 0.02989273 0.03159232 0.03169229 0.03069254]",0.027628698269836605,0.002049449665310687
12000,"[0.03039261 0.03049259 0.02969278 0.03099246 0.03139237 0.032892
 0.0320922  0.03169229 0.03269205 0.03259207 0.03169229 0.03299198
 0.03299198 0.03259207 0.0320922  0.03319193 0.03169229 0.03309195
 0.03439164 0.03389176 0.03359183 0.03419169 0.03479154 0.03559135
 0.03569132 0.03489152 0.03339188 0.03379178 0.03349186 0.03489152
 0.03439164 0.03479154 0.03429166 0.03509147 0.03519144 0.03559135
 0.0361912  0.03649113 0.03519144 0.03469156 0.03519144 0.03569132
 0.0361912  0.03649113 0.03649113 0.03599125 0.0357913  0.03719096]",0.03393341492240628,0.0018233387345828842
14000,"[0.03809074 0.03769083 0.03669108 0.03649113 0.03729093 0.03739091
 0.03779081 0.03779081 0.0365911  0.03739091 0.03729093 0.03809074
 0.03809074 0.03849064 0.03819071 0.03729093 0.03719096 0.03819071
 0.03859062 0.03899052 0.03959037 0.03899052 0.03929045 0.0390905
 0.03819071 0.0390905  0.03809074 0.03819071 0.03919047 0.03839067
 0.03889054 0.03969035 0.04039018 0.04099003 0.03899052 0.03879057
 0.03959037 0.04069011 0.04069011 0.03919047 0.04069011 0.03919047
 0.03929045 0.04019023 0.0394904  0.0394904  0.04059013 0.04069011]",0.038734330873315535,0.001171592137205048
16000,"[0.04138993 0.04198979 0.04128996 0.04009025 0.04158989 0.04109001
 0.04039018 0.0402902  0.04049015 0.04198979 0.04238969 0.04069011
 0.04059013 0.04069011 0.04168986 0.04079008 0.04178984 0.04288957
 0.04188981 0.04109001 0.04128996 0.04248967 0.04258964 0.04208976
 0.04218974 0.04298954 0.04178984 0.04298954 0.04268962 0.04198979
 0.04208976 0.04208976 0.04288957 0.04218974 0.04218974 0.04208976
 0.04198979 0.04148991 0.04278959 0.0435894  0.04458916 0.04328947
 0.04338945 0.0431895  0.04268962 0.04268962 0.04278959 0.04448918]",0.04205643905637165,0.0010140947612852485
18000,"[0.04298954 0.04278959 0.04448918 0.04288957 0.04148991 0.04138993
 0.04268962 0.0435894  0.04338945 0.0435894  0.04378935 0.04278959
 0.04158989 0.04148991 0.04168986 0.04278959 0.04368938 0.04378935
 0.04388933 0.04308952 0.04298954 0.04298954 0.0431895  0.04308952
 0.04298954 0.04378935 0.04328947 0.04328947 0.04308952 0.04228972
 0.0431895  0.0439893  0.0431895  0.04328947 0.04328947 0.04248967
 0.0431895  0.04228972 0.0431895  0.04328947 0.04388933 0.04338945
 0.04238969 0.04248967 0.04298954 0.0431895  0.04328947 0.04298954]",0.04301870490113894,0.0006746692007503397
