rotor_step,raw_data,averaged,stdev
"[0, 0]","[-0.03149234 -0.03149234 -0.03089249 -0.03099246 -0.03129239 -0.03129239
 -0.0320922  -0.032892   -0.03199222 -0.03149234 -0.03039261 -0.02999271
 -0.03089249 -0.03129239 -0.03139237 -0.03029263 -0.03079251 -0.03119241
 -0.03119241 -0.03129239 -0.03119241 -0.03109244 -0.03129239 -0.0320922
 -0.03139237 -0.03119241 -0.03069254 -0.03129239 -0.03259207 -0.03139237
 -0.03129239 -0.03089249 -0.03059256 -0.02979276 -0.02949283 -0.03099246
 -0.03099246 -0.03159232 -0.03149234 -0.03099246 -0.03049259 -0.03099246
 -0.03109244 -0.03089249 -0.03099246 -0.03109244 -0.03099246 -0.03099246]",-0.031136178178712726,0.0006015544270689769
"[500, 0]","[-0.03219217 -0.03099246 -0.03149234 -0.03099246 -0.03039261 -0.0295928
 -0.02949283 -0.03129239 -0.03119241 -0.0320922  -0.03089249 -0.03149234
 -0.03099246 -0.03009268 -0.03149234 -0.03139237 -0.03099246 -0.03009268
 -0.03079251 -0.03029263 -0.03089249 -0.03089249 -0.03099246 -0.03179227
 -0.03119241 -0.03099246 -0.03019266 -0.02969278 -0.03029263 -0.03009268
 -0.03149234 -0.03079251 -0.03089249 -0.03189224 -0.03099246 -0.03099246
 -0.03109244 -0.03099246 -0.03109244 -0.03099246 -0.03089249 -0.03099246
 -0.03009268 -0.02989273 -0.03229215 -0.03139237 -0.03099246 -0.03109244]",-0.03091956434460978,0.0006374636550400117
"[1000, 0]","[-0.03069254 -0.03129239 -0.03129239 -0.03199222 -0.03189224 -0.03129239
 -0.03129239 -0.03129239 -0.0324921  -0.03139237 -0.03149234 -0.03219217
 -0.03149234 -0.03159232 -0.03139237 -0.0320922  -0.03159232 -0.03069254
 -0.03089249 -0.03149234 -0.03099246 -0.03069254 -0.03019266 -0.03139237
 -0.03349186 -0.0324921  -0.03159232 -0.03099246 -0.03229215 -0.03149234
 -0.03149234 -0.03109244 -0.03139237 -0.03199222 -0.03159232 -0.0320922
 -0.03169229 -0.03149234 -0.03069254 -0.03139237 -0.0324921  -0.03229215
 -0.03169229 -0.03169229 -0.03239212 -0.03159232 -0.03159232 -0.03079251]",-0.03156107462321719,0.0005936273949557585
"[1500, 0]","[-0.03229215 -0.0320922  -0.03179227 -0.03169229 -0.03169229 -0.03109244
 -0.03019266 -0.03229215 -0.03379178 -0.03309195 -0.03189224 -0.03069254
 -0.03049259 -0.03159232 -0.03119241 -0.03059256 -0.03139237 -0.03139237
 -0.03059256 -0.03199222 -0.03219217 -0.0320922  -0.03109244 -0.03139237
 -0.03089249 -0.03129239 -0.03149234 -0.03149234 -0.03189224 -0.03149234
 -0.03149234 -0.0320922  -0.03159232 -0.03229215 -0.03169229 -0.03149234
 -0.03169229 -0.03219217 -0.03159232 -0.03159232 -0.03059256 -0.03159232
 -0.03159232 -0.03069254 -0.03089249 -0.03149234 -0.03069254 -0.03079251]",-0.031525666592642665,0.0006673369785525135
"[2000, 0]","[-0.03059256 -0.03079251 -0.03239212 -0.03279202 -0.03199222 -0.03159232
 -0.03139237 -0.03149234 -0.0320922  -0.03269205 -0.03159232 -0.03159232
 -0.03089249 -0.03099246 -0.03079251 -0.02969278 -0.03059256 -0.03129239
 -0.03119241 -0.03129239 -0.03019266 -0.03119241 -0.03129239 -0.03179227
 -0.03129239 -0.03129239 -0.03199222 -0.0324921  -0.03069254 -0.0320922
 -0.03319193 -0.03259207 -0.03179227 -0.03159232 -0.03269205 -0.0324921
 -0.03109244 -0.03179227 -0.03119241 -0.03169229 -0.03069254 -0.03159232
 -0.03149234 -0.03219217 -0.03239212 -0.03159232 -0.03109244 -0.03169229]",-0.03156107454560697,0.0007128467783005643
"[2500, 0]","[-0.03139237 -0.03189224 -0.03089249 -0.03179227 -0.03239212 -0.03199222
 -0.03199222 -0.03279202 -0.03139237 -0.03269205 -0.03199222 -0.03199222
 -0.03259207 -0.03219217 -0.03219217 -0.0320922  -0.03109244 -0.03069254
 -0.03119241 -0.03259207 -0.03199222 -0.03189224 -0.03179227 -0.03189224
 -0.03369181 -0.03219217 -0.0320922  -0.0320922  -0.03139237 -0.03159232
 -0.03039261 -0.03099246 -0.03269205 -0.032892   -0.03149234 -0.03189224
 -0.03059256 -0.03169229 -0.03089249 -0.03179227 -0.03259207 -0.03179227
 -0.03089249 -0.03099246 -0.03169229 -0.03169229 -0.03109244 -0.03149234]",-0.03179226823461553,0.0006628493614920383
"[3000, 0]","[-0.03229215 -0.03279202 -0.03229215 -0.03179227 -0.03189224 -0.03189224
 -0.03169229 -0.03119241 -0.03099246 -0.03159232 -0.03089249 -0.03159232
 -0.0324921  -0.03049259 -0.03159232 -0.03159232 -0.03159232 -0.03149234
 -0.03159232 -0.03229215 -0.03169229 -0.03119241 -0.03149234 -0.03149234
 -0.03149234 -0.03229215 -0.03219217 -0.03169229 -0.03019266 -0.03149234
 -0.03299198 -0.03269205 -0.03219217 -0.03239212 -0.03229215 -0.03099246
 -0.03049259 -0.03109244 -0.03179227 -0.03079251 -0.03159232 -0.03099246
 -0.03149234 -0.03199222 -0.03169229 -0.03169229 -0.03169229 -0.03169229]",-0.031663132986674704,0.0005896860697843637
"[3500, 0]","[-0.03159232 -0.03169229 -0.03229215 -0.03179227 -0.03169229 -0.03099246
 -0.03109244 -0.03159232 -0.03169229 -0.0324921  -0.03169229 -0.03229215
 -0.03279202 -0.03419169 -0.03409171 -0.03229215 -0.03149234 -0.03129239
 -0.0320922  -0.03149234 -0.03099246 -0.03149234 -0.03189224 -0.03399174
 -0.03149234 -0.03189224 -0.03259207 -0.03219217 -0.03119241 -0.0320922
 -0.03099246 -0.0320922  -0.0320922  -0.03199222 -0.03199222 -0.03189224
 -0.03109244 -0.03189224 -0.03279202 -0.0320922  -0.03199222 -0.0320922
 -0.0320922  -0.03199222 -0.03189224 -0.03199222 -0.03049259 -0.03199222]",-0.031956811590741076,0.0007248209073253893
"[4000, 0]","[-0.0320922  -0.03129239 -0.03079251 -0.03129239 -0.03189224 -0.03259207
 -0.03189224 -0.0324921  -0.03189224 -0.03239212 -0.03109244 -0.03089249
 -0.03179227 -0.03179227 -0.03169229 -0.03179227 -0.03269205 -0.03179227
 -0.03129239 -0.03169229 -0.03189224 -0.03239212 -0.03179227 -0.03139237
 -0.03079251 -0.03159232 -0.03109244 -0.03089249 -0.03159232 -0.03149234
 -0.03159232 -0.03229215 -0.03149234 -0.03099246 -0.03049259 -0.03139237
 -0.03189224 -0.03089249 -0.03069254 -0.03239212 -0.03219217 -0.03159232
 -0.03149234 -0.03199222 -0.03099246 -0.03139237 -0.03239212 -0.03149234]",-0.03161939365478853,0.0005378974539921191
"[4500, 0]","[-0.03179227 -0.03189224 -0.03189224 -0.03199222 -0.03179227 -0.03129239
 -0.03109244 -0.03119241 -0.03179227 -0.03169229 -0.03229215 -0.0324921
 -0.03169229 -0.03119241 -0.03189224 -0.03179227 -0.03119241 -0.03169229
 -0.032892   -0.03179227 -0.03169229 -0.03119241 -0.03179227 -0.03179227
 -0.03169229 -0.03189224 -0.0324921  -0.03229215 -0.03259207 -0.03309195
 -0.032892   -0.0320922  -0.03199222 -0.03149234 -0.03189224 -0.03259207
 -0.03189224 -0.03199222 -0.03189224 -0.03329191 -0.03339188 -0.03279202
 -0.03219217 -0.0320922  -0.03029263 -0.03059256 -0.03179227 -0.0324921 ]",-0.03194848021181921,0.0006213075274581223
