rotor_step,raw_data,averaged
100,"[ 5.21698773e-09 -1.16447865e-08  8.11542122e-09  2.12879296e-08
  4.42615544e-09  2.55040948e-08  1.20666916e-08 -1.48061883e-08
  1.91803284e-08  2.10249613e-08 -1.29625191e-08 -1.98122230e-08
  7.37853112e-10 -1.98122230e-08 -1.10581644e-09 -4.61582026e-08
 -5.27449409e-08 -7.59304797e-08 -3.06141601e-08 -5.74880055e-08
 -4.95835373e-08 -2.00761558e-08 -3.21948619e-08 -4.98474684e-08
 -5.95956067e-08 -2.74527601e-08 -3.72008984e-08 -4.45775008e-08
 -3.90455313e-08 -7.09244432e-08 -3.35125954e-08 -4.53683349e-08
 -3.64100643e-08 -4.16800319e-08 -2.82426278e-08 -4.27338342e-08
 -1.84944913e-08 -3.82546972e-08 -2.32375577e-08  1.04859907e-08
  3.63628661e-09 -2.03391242e-08 -5.05805042e-09 -1.74406907e-08
 -2.35005260e-08  4.74884576e-10 -6.63875177e-09 -2.82426278e-08
 -2.71888272e-08 -2.92973930e-08 -5.32198241e-09  1.86534272e-08
  2.36594619e-08 -2.53451589e-08 -2.79796595e-08  4.95305574e-09
  2.65578954e-08  3.76228044e-08  1.70727272e-08 -1.36974820e-09
  2.33955308e-08  6.00685635e-09 -7.16565207e-09 -1.77046218e-08
 -4.00993301e-08 -5.80149049e-08 -3.48293661e-08 -1.08539542e-08
 -5.84888271e-09 -3.06141601e-08 -2.32375577e-08 -3.35125954e-08
 -3.29856960e-08 -3.37755637e-08 -1.95482919e-08 -1.24356188e-08
 -5.69611061e-08 -3.56201966e-08 -3.03511918e-08 -1.24356188e-08
 -6.63875177e-09 -9.53718526e-09  3.84136349e-08  2.78746661e-08
 -4.79508211e-09 -2.29736248e-08 -5.09012708e-08 -2.48182577e-08
 -2.27106565e-08 -3.87816002e-08 -2.06030553e-08 -1.45432200e-08
 -2.16568559e-08 -7.95648436e-09  4.95305574e-09 -2.85065607e-08
 -3.61470960e-08 -7.42958361e-09  2.78746661e-08  4.13111039e-08]",-1.6827222068119998e-08
