1126C18R
2024 Oct 15 17:30
Sample #, Measurement
1, 2.150E+1
2, 2.150E+1
3, 2.151E+1
4, 2.150E+1
5, 2.150E+1
6, 2.151E+1
7, 2.151E+1
8, 2.151E+1
9, 2.151E+1
10, 2.151E+1
11, 2.151E+1
12, 2.151E+1
13, 2.151E+1
14, 2.151E+1
15, 2.151E+1
16, 2.151E+1
17, 2.151E+1
18, 2.151E+1
19, 2.151E+1
20, 2.151E+1
21, 2.151E+1
22, 2.151E+1
23, 2.151E+1
24, 2.151E+1
25, 2.151E+1
26, 2.151E+1
27, 2.151E+1
28, 2.151E+1
29, 2.151E+1
30, 2.151E+1
31, 2.151E+1
32, 2.150E+1
33, 2.151E+1
34, 2.151E+1
35, 2.151E+1
36, 2.151E+1
37, 2.151E+1
38, 2.151E+1
39, 2.151E+1
40, 2.151E+1
41, 2.151E+1
42, 2.151E+1
43, 2.150E+1
44, 2.151E+1
45, 2.150E+1
46, 2.150E+1
47, 2.150E+1
48, 2.150E+1
49, 2.150E+1
50, 2.150E+1
51, 2.150E+1
52, 2.150E+1
53, 2.150E+1
54, 2.150E+1
55, 2.150E+1
56, 2.150E+1
57, 2.150E+1
58, 2.149E+1
59, 2.150E+1
60, 2.149E+1
61, 2.150E+1
62, 2.150E+1
63, 2.150E+1
64, 2.150E+1
65, 2.151E+1
66, 2.151E+1
67, 2.151E+1
68, 2.151E+1
69, 2.151E+1
70, 2.151E+1
71, 2.151E+1
72, 2.151E+1
73, 2.151E+1
74, 2.150E+1
75, 2.150E+1
76, 2.150E+1
77, 2.150E+1
78, 2.150E+1
79, 2.150E+1
80, 2.150E+1
81, 2.151E+1
82, 2.151E+1
83, 2.150E+1
84, 2.151E+1
85, 2.151E+1
86, 2.150E+1
87, 2.150E+1
88, 2.150E+1
89, 2.150E+1
90, 2.150E+1
91, 2.151E+1
92, 2.151E+1
93, 2.151E+1
94, 2.151E+1
95, 2.151E+1
96, 2.151E+1
97, 2.151E+1
98, 2.151E+1
99, 2.151E+1
100, 2.151E+1
101, 2.151E+1
102, 2.151E+1
103, 2.151E+1
104, 2.151E+1
105, 2.151E+1
106, 2.151E+1
107, 2.151E+1
108, 2.151E+1
109, 2.151E+1
110, 2.151E+1
111, 2.151E+1
112, 2.151E+1
113, 2.151E+1
114, 2.151E+1
115, 2.151E+1
116, 2.151E+1
117, 2.151E+1
118, 2.151E+1
119, 2.151E+1
120, 2.151E+1
121, 2.151E+1
122, 2.151E+1
123, 2.151E+1
124, 2.151E+1
125, 2.151E+1
126, 2.151E+1
127, 2.151E+1
128, 2.151E+1
129, 2.151E+1
130, 2.151E+1
131, 2.151E+1
132, 2.151E+1
133, 2.151E+1
134, 2.150E+1
135, 2.150E+1
136, 2.150E+1
137, 2.151E+1
138, 2.151E+1
139, 2.151E+1
140, 2.151E+1
141, 2.150E+1
142, 2.150E+1
143, 2.150E+1
144, 2.150E+1
145, 2.150E+1
146, 2.149E+1
147, 2.149E+1
148, 2.149E+1
149, 2.149E+1
150, 2.149E+1
151, 2.150E+1
152, 2.150E+1
153, 2.150E+1
154, 2.150E+1
155, 2.151E+1
156, 2.151E+1
157, 2.150E+1
158, 2.150E+1
159, 2.150E+1
160, 2.150E+1
161, 2.150E+1
162, 2.151E+1
163, 2.150E+1
164, 2.150E+1
165, 2.150E+1
166, 2.151E+1
167, 2.151E+1
168, 2.151E+1
169, 2.151E+1
170, 2.151E+1
171, 2.151E+1
172, 2.150E+1
173, 2.150E+1
174, 2.150E+1
175, 2.150E+1
176, 2.149E+1
177, 2.149E+1
178, 2.149E+1
179, 2.149E+1
180, 2.150E+1
181, 2.150E+1
182, 2.151E+1
183, 2.151E+1
184, 2.151E+1
185, 2.150E+1
186, 2.151E+1
187, 2.151E+1
188, 2.151E+1
189, 2.150E+1
190, 2.150E+1
