1126C18R
2024 Oct 15 17:39
Sample #, Measurement
1, 2.789E+1
2, 2.789E+1
3, 2.789E+1
4, 2.789E+1
5, 2.789E+1
6, 2.789E+1
7, 2.789E+1
8, 2.789E+1
9, 2.789E+1
10, 2.789E+1
11, 2.789E+1
12, 2.789E+1
13, 2.789E+1
14, 2.789E+1
15, 2.789E+1
16, 2.789E+1
17, 2.789E+1
18, 2.789E+1
19, 2.789E+1
20, 2.789E+1
21, 2.789E+1
22, 2.789E+1
23, 2.789E+1
24, 2.789E+1
25, 2.789E+1
26, 2.789E+1
27, 2.789E+1
28, 2.789E+1
29, 2.789E+1
30, 2.789E+1
31, 2.789E+1
32, 2.789E+1
33, 2.789E+1
34, 2.789E+1
35, 2.789E+1
36, 2.789E+1
37, 2.789E+1
38, 2.789E+1
39, 2.789E+1
40, 2.789E+1
41, 2.789E+1
42, 2.789E+1
43, 2.789E+1
44, 2.789E+1
45, 2.789E+1
46, 2.789E+1
47, 2.789E+1
48, 2.789E+1
49, 2.789E+1
50, 2.789E+1
51, 2.789E+1
52, 2.789E+1
53, 2.789E+1
54, 2.789E+1
55, 2.789E+1
56, 2.789E+1
57, 2.789E+1
58, 2.789E+1
59, 2.789E+1
60, 2.789E+1
61, 2.789E+1
62, 2.789E+1
63, 2.789E+1
64, 2.789E+1
65, 2.789E+1
66, 2.789E+1
67, 2.789E+1
68, 2.789E+1
69, 2.789E+1
70, 2.789E+1
71, 2.789E+1
72, 2.789E+1
73, 2.789E+1
74, 2.789E+1
75, 2.789E+1
76, 2.789E+1
77, 2.789E+1
78, 2.789E+1
79, 2.789E+1
80, 2.789E+1
81, 2.789E+1
82, 2.789E+1
83, 2.789E+1
84, 2.789E+1
85, 2.789E+1
86, 2.789E+1
87, 2.789E+1
88, 2.789E+1
89, 2.789E+1
90, 2.789E+1
91, 2.789E+1
92, 2.789E+1
93, 2.789E+1
94, 2.789E+1
95, 2.789E+1
96, 2.789E+1
97, 2.789E+1
98, 2.789E+1
99, 2.789E+1
100, 2.789E+1
101, 2.789E+1
102, 2.789E+1
103, 2.779E+1
104, 2.789E+1
105, 2.779E+1
106, 2.789E+1
107, 2.789E+1
108, 2.789E+1
109, 2.789E+1
110, 2.789E+1
111, 2.789E+1
112, 2.789E+1
113, 2.789E+1
114, 2.789E+1
115, 2.789E+1
116, 2.789E+1
117, 2.789E+1
118, 2.789E+1
119, 2.789E+1
120, 2.789E+1
121, 2.789E+1
122, 2.789E+1
123, 2.789E+1
124, 2.789E+1
125, 2.789E+1
126, 2.789E+1
127, 2.789E+1
128, 2.789E+1
129, 2.779E+1
130, 2.789E+1
131, 2.789E+1
132, 2.789E+1
133, 2.789E+1
134, 2.789E+1
135, 2.789E+1
136, 2.789E+1
137, 2.789E+1
138, 2.789E+1
139, 2.789E+1
140, 2.789E+1
141, 2.789E+1
142, 2.789E+1
143, 2.789E+1
144, 2.789E+1
145, 2.789E+1
146, 2.789E+1
147, 2.789E+1
148, 2.789E+1
149, 2.789E+1
150, 2.789E+1
151, 2.789E+1
152, 2.789E+1
153, 2.789E+1
154, 2.789E+1
155, 2.789E+1
156, 2.789E+1
157, 2.789E+1
158, 2.789E+1
159, 2.789E+1
160, 2.789E+1
161, 2.789E+1
162, 2.789E+1
163, 2.789E+1
164, 2.789E+1
165, 2.789E+1
166, 2.789E+1
167, 2.789E+1
168, 2.789E+1
169, 2.789E+1
170, 2.789E+1
171, 2.789E+1
172, 2.789E+1
173, 2.789E+1
174, 2.789E+1
175, 2.789E+1
176, 2.789E+1
177, 2.789E+1
178, 2.789E+1
179, 2.789E+1
180, 2.789E+1
181, 2.789E+1
182, 2.789E+1
183, 2.789E+1
184, 2.789E+1
185, 2.789E+1
186, 2.789E+1
187, 2.789E+1
188, 2.789E+1
189, 2.789E+1
190, 2.789E+1
191, 2.789E+1
192, 2.789E+1
193, 2.789E+1
194, 2.789E+1
195, 2.789E+1
196, 2.789E+1
197, 2.789E+1
198, 2.789E+1
199, 2.789E+1
200, 2.789E+1
201, 2.789E+1
202, 2.789E+1
203, 2.789E+1
204, 2.789E+1
205, 2.789E+1
206, 2.789E+1
207, 2.789E+1
208, 2.789E+1
209, 2.789E+1
210, 2.789E+1
211, 2.789E+1
212, 2.789E+1
213, 2.789E+1
214, 2.789E+1
215, 2.789E+1
216, 2.789E+1
217, 2.789E+1
218, 2.789E+1
219, 2.789E+1
220, 2.789E+1
221, 2.789E+1
222, 2.789E+1
223, 2.789E+1
224, 2.789E+1
225, 2.789E+1
226, 2.789E+1
227, 2.789E+1
228, 2.789E+1
229, 2.789E+1
230, 2.789E+1
231, 2.789E+1
232, 2.789E+1
233, 2.789E+1
234, 2.789E+1
235, 2.789E+1
236, 2.789E+1
237, 2.789E+1
238, 2.789E+1
239, 2.789E+1
240, 2.789E+1
241, 2.789E+1
242, 2.789E+1
243, 2.789E+1
244, 2.789E+1
245, 2.789E+1
246, 2.789E+1
247, 2.789E+1
248, 2.789E+1
