rotor_step,raw_data,averaged
100,"[-6.64732482e-08 -5.83058082e-08 -7.25330835e-08 -5.17190735e-08
 -4.51323388e-08 -5.46175052e-08 -1.50980544e-08 -7.45751816e-09
  1.33564901e-08  3.20619336e-08  3.15350341e-08 -7.72048647e-09
 -1.45711541e-08 -2.03670574e-08 -4.90845729e-08  5.45202195e-09
 -1.66161440e-09  8.08748712e-09  1.04580566e-08  2.46853293e-08
  5.18221412e-08  3.75948694e-08 -3.76921561e-09  5.45202195e-09
  1.23681909e-09  6.76975409e-09  1.23681909e-09 -5.87681726e-09
  4.46950199e-10  3.08145198e-09  1.46732591e-08  3.46964342e-08
  2.17868958e-08 -4.82301621e-09 -1.27265212e-08 -2.37923921e-08
 -2.95882963e-08 -1.48341224e-08 -2.01040891e-08 -3.64379993e-08
 -4.30247340e-08 -3.11689980e-08 -1.98401580e-08  1.23681909e-09
  1.41463588e-08 -4.03218436e-09 -2.74806933e-08 -3.35405304e-08
 -5.59352387e-08 -6.06773440e-08 -5.88327076e-08 -6.27849417e-08
 -2.64268927e-08 -4.09171328e-08 -3.24867280e-08 -2.85344957e-08
 -2.80075945e-08 -1.13375076e-09 -1.98401580e-08 -1.56249556e-08
 -6.06850459e-10  6.76975409e-09  4.39822090e-09 -1.56249556e-08
 -4.82301621e-09  4.13525258e-09 -2.24746586e-08 -4.93485039e-08
 -1.58879239e-08 -3.67019304e-08 -1.56249556e-08 -2.66898628e-08
 -4.67139998e-08 -5.88327076e-08 -2.93253262e-08 -2.95882963e-08
 -8.17543153e-08 -7.49046123e-08 -5.72520094e-08 -4.19709352e-08
 -4.53962699e-08 -6.62102764e-08 -3.67019304e-08 -9.56511936e-09
 -6.06850459e-10 -6.13978557e-09 -3.76921561e-09 -3.59110999e-08
 -4.03218436e-09 -1.27265212e-08 -2.08939586e-08 -5.01383717e-08
 -3.64379993e-08 -4.82947016e-08 -3.80196639e-08 -3.11689980e-08
 -5.59352387e-08 -7.70122170e-08 -6.54194423e-08 -3.77557328e-08]",-2.162123485129e-08
