rotor_step,raw_data,averaged
100,"[1.00199566e-06 1.00207421e-06 1.00680677e-06 1.00398290e-06
 1.00058378e-06 1.00515945e-06 1.00607463e-06 1.00068848e-06
 1.00314617e-06 1.00678051e-06 1.00176044e-06 1.00147281e-06
 1.00651914e-06 1.00398290e-06 1.00058378e-06 1.00502871e-06
 1.00581315e-06 1.00047919e-06 1.00312002e-06 1.00685907e-06
 1.00189118e-06 1.00136822e-06 1.00633611e-06 1.00359068e-06
 1.00016553e-06 1.00471493e-06 1.00560408e-06 1.00034856e-06
 1.00283239e-06 1.00654529e-06 1.00168188e-06 1.00123748e-06
 1.00641455e-06 1.00395675e-06 1.00053160e-06 1.00500256e-06
 1.00570855e-06 1.00032241e-06 1.00285854e-06 1.00664988e-06
 1.00165573e-06 1.00108059e-06 1.00617922e-06 1.00369527e-06
 1.00016553e-06 1.00489797e-06 1.00583929e-06 1.00053160e-06
 1.00306784e-06 1.00675436e-06 1.00176044e-06 1.00139437e-06
 1.00638840e-06 1.00395675e-06 1.00032241e-06 1.00576085e-06
 1.00424438e-06 9.99903932e-07 1.00403508e-06 1.00602233e-06
 1.00050545e-06 1.00212640e-06 1.00644058e-06 1.00207421e-06
 1.00063608e-06 1.00568241e-06 1.00447971e-06 1.00021771e-06
 1.00419209e-06 1.00599618e-06 1.00040074e-06 1.00199566e-06
 1.00649299e-06 1.00223110e-06 1.00058378e-06 1.00555167e-06
 1.00413979e-06 9.99747044e-07 1.00385216e-06 1.00578711e-06
 1.00042689e-06 1.00196951e-06 1.00625766e-06 1.00194347e-06
 1.00047919e-06 1.00568241e-06 1.00440116e-06 1.00000864e-06
 1.00395675e-06 1.00576085e-06 1.00021771e-06 1.00181262e-06
 1.00625766e-06 1.00189118e-06 1.00053160e-06 1.00568241e-06
 1.00440116e-06 1.00019167e-06 1.00419209e-06 1.00612692e-06]",1.0033365369600002e-06
