rotor_step,raw_data,averaged
100,"[4.81816357e-07 7.96774998e-07 7.53284155e-07 4.06058206e-07
 5.93349796e-07 8.31847785e-07 5.80021663e-07 4.06760790e-07
 6.64197898e-07 7.98879512e-07]",6.312991160000001e-07
200,"[-2.85792481e-07  6.71898093e-09  1.03520755e-07 -2.66150778e-07
 -2.33883526e-07  9.51042622e-08 -1.78327557e-08 -3.09641649e-07
 -1.14634531e-07  1.32982521e-07]",-8.896092015699999e-08
300,"[-1.04111898e-07  1.63146865e-07  3.35005808e-07 -1.71301711e-08
 -6.27255616e-08  2.43815009e-07  2.97826887e-07 -7.18446387e-08
  5.31703970e-09  3.07648548e-07]",1.0969478873e-07
400,"[ 3.27288660e-07 -3.46673552e-08 -3.88764114e-08  2.71873205e-07
  2.21367799e-07 -1.03410926e-07  1.11237895e-07  3.44825850e-07
  5.79269823e-08 -8.65763283e-08]",1.0709893703999999e-07
500,"[-1.15335503e-07  8.52842135e-08  3.36407737e-07  7.05525309e-08
 -1.03410926e-07  2.12949701e-07  3.18872168e-07 -8.09637157e-08
  1.16290053e-08  3.11857605e-07]",1.047842816e-07
