rotor_step,raw_data,averaged
100,"[9.86997566e-06 9.87182102e-06 9.86628766e-06 9.89368800e-06
 9.92135119e-06 9.93452431e-06 9.94611764e-06 9.92135119e-06
 9.94163838e-06 9.91450179e-06 9.90554418e-06 9.93689628e-06
 9.91292109e-06 9.89843102e-06 9.90870558e-06 9.91318484e-06
 9.92556761e-06 9.90686112e-06 9.90791523e-06 9.94374568e-06
 9.94084894e-06 9.93584217e-06 9.95402115e-06 9.94163838e-06
 9.94585389e-06 9.92556761e-06 9.92872901e-06 9.92846526e-06
 9.92978221e-06 9.94848779e-06 9.92846526e-06 9.92108835e-06
 9.91371144e-06 9.93136291e-06 9.94269249e-06 9.95349455e-06
 9.95902701e-06 9.95428491e-06 9.98063115e-06 9.94137554e-06
 9.96297968e-06 9.95823757e-06 9.96798553e-06 9.93057347e-06
 9.92424975e-06 9.93663252e-06 9.94690708e-06 9.93347112e-06
 9.93136291e-06 9.94875245e-06 9.95639220e-06 9.92951846e-06
 9.89184355e-06 9.88367628e-06 9.89342425e-06 9.90080116e-06
 9.89711316e-06 9.90080116e-06 9.90317312e-06 9.89974706e-06
 9.89526961e-06 9.90949593e-06 9.93742287e-06 9.94005768e-06
 9.95375831e-06 9.92424975e-06 9.92872901e-06 9.89184355e-06
 9.88025113e-06 9.87656313e-06 9.88288593e-06 9.87603562e-06
 9.88262309e-06 9.89658565e-06 9.91898105e-06 9.92293280e-06
 9.91845354e-06 9.92214245e-06 9.93689628e-06 9.89843102e-06
 9.88999909e-06 9.89869386e-06 9.88051488e-06 9.88314969e-06
 9.90317312e-06 9.94690708e-06 9.95981827e-06 9.94295624e-06
 9.94479979e-06 9.94927905e-06 9.95770915e-06 9.90923218e-06
 9.92741116e-06 9.94585389e-06 9.92635705e-06 9.91107663e-06
 9.90554418e-06 9.90975968e-06 9.88604825e-06 9.86022769e-06]",9.920761613000002e-06
