rotor_step,raw_data,averaged
100,"[-1.00230375e-06 -1.00230113e-06 -1.00231171e-06 -1.00229579e-06
 -1.00227703e-06 -1.00226919e-06 -1.00228249e-06 -1.00228510e-06
 -1.00230375e-06 -1.00231171e-06 -1.00228510e-06 -1.00228772e-06
 -1.00226373e-06 -1.00228249e-06 -1.00229579e-06 -1.00230113e-06
 -1.00228772e-06 -1.00228249e-06 -1.00226646e-06 -1.00227180e-06
 -1.00228772e-06 -1.00229840e-06 -1.00231705e-06 -1.00229579e-06
 -1.00227976e-06 -1.00227180e-06 -1.00229306e-06 -1.00230375e-06
 -1.00230636e-06 -1.00231443e-06 -1.00228510e-06 -1.00228772e-06
 -1.00227703e-06 -1.00228249e-06 -1.00230636e-06 -1.00231966e-06
 -1.00231171e-06 -1.00228510e-06 -1.00226919e-06 -1.00227180e-06
 -1.00229840e-06 -1.00230375e-06 -1.00231171e-06 -1.00230113e-06
 -1.00228772e-06 -1.00227180e-06 -1.00228772e-06 -1.00230113e-06
 -1.00231443e-06 -1.00231171e-06 -1.00228772e-06 -1.00228249e-06
 -1.00227976e-06 -1.00229840e-06 -1.00230636e-06 -1.00231171e-06
 -1.00229840e-06 -1.00229045e-06 -1.00227180e-06 -1.00228510e-06
 -1.00230375e-06 -1.00230636e-06 -1.00231705e-06 -1.00228772e-06
 -1.00228249e-06 -1.00227180e-06 -1.00229306e-06 -1.00230113e-06
 -1.00232239e-06 -1.00230375e-06 -1.00229306e-06 -1.00228510e-06
 -1.00227703e-06 -1.00229045e-06 -1.00230909e-06 -1.00231171e-06
 -1.00229579e-06 -1.00228249e-06 -1.00228510e-06 -1.00227703e-06
 -1.00229579e-06 -1.00230636e-06 -1.00231705e-06 -1.00229579e-06
 -1.00228249e-06 -1.00227180e-06 -1.00229306e-06 -1.00229579e-06
 -1.00230636e-06 -1.00231443e-06 -1.00228510e-06 -1.00228249e-06
 -1.00226919e-06 -1.00229840e-06 -1.00230113e-06 -1.00230909e-06
 -1.00230375e-06 -1.00228772e-06 -1.00227442e-06 -1.00228510e-06]",-1.0022930371e-06
